field_id,source_table,Structured_comment_name,Package_item,Title_advsearch,Help_Text,Requirement,Expected_value,Value_syntax,Occurrence,Position,Position_advsearch,Section,Visible,searchable,searchable_any,Exportable,API_reachable,filled,Comment,last_change
721,kit_api_LIST,ID_kit_api_LIST,ID_kit_api_LIST,ID_kit_api_LIST,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
722,kit_api_LIST,cupule_1,cupule_1,cupule_1,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
723,kit_api_LIST,cupule_2,cupule_2,cupule_2,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
724,kit_api_LIST,cupule_3,cupule_3,cupule_3,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
725,kit_api_LIST,cupule_4,cupule_4,cupule_4,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
726,kit_api_LIST,cupule_5,cupule_5,cupule_5,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
727,kit_api_LIST,cupule_6,cupule_6,cupule_6,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
728,kit_api_LIST,cupule_7,cupule_7,cupule_7,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
729,kit_api_LIST,cupule_8,cupule_8,cupule_8,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
730,kit_api_LIST,cupule_9,cupule_9,cupule_9,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
731,kit_api_LIST,cupule_10,cupule_10,cupule_10,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
732,kit_api_LIST,cupule_11,cupule_11,cupule_11,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_LIST_meta,2017-12-14 13:18:18
733,kit_api_LIST_meta,ID_kit_api_LIST_meta,ID_kit_api_LIST_meta,ID_kit_api_LIST_meta,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
734,kit_api_LIST_meta,cupule,Position of cupule,Position of cupule,Number/Position of cupule in the test kit.,1,Position of cupule,{int},1,,,data administration,0,0,0,0.0,1.0,1.0,Combined field. Special treatment necessary.,2017-05-23 16:08:18
735,kit_api_LIST_meta,cupule_Name_Kit,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-12-14 13:18:18
736,kit_api_LIST_meta,reaction_name,Tested enzyme/reaction,Tested enzyme/reaction,Name of the tested enzyme or type and capability of reaction.,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
737,kit_api_LIST_meta,Link,Link to external ressource,Link to external ressource,Link to external ressource or data base.,1,URL,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
738,kit_api_LIST_meta,ID_microbiol,eindeutige ID in microbiology DB,eindeutige ID in microbiology DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
739,kit_api_LIST_meta,substrate,name of the substrate,name of the substrate,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
740,kit_api_LIST_meta,ID_CHEBI,Identifier CHEBI ontology,Identifier CHEBI ontology,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
741,kit_api_LIST_meta,CAS,Identifier CAS system,Identifier CAS system,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
742,kit_api_LIST_meta,kegg_comp,Identifier KEGG compound DB,Identifier KEGG compound DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
743,kit_api_LIST_meta,brenda_ligand,Identifier BRENDA ligand DB,Identifier BRENDA ligand DB,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
744,kit_api_LIST_meta,enzyme,name of the enzyme,name of the enzyme,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
745,kit_api_LIST_meta,EC_number,EC number,EC number,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
746,kit_api_NH,ID_kit_api_NH,ID_kit_api_NH,ID_kit_api_NH,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
747,kit_api_NH,cupule_1,cupule_1,cupule_1,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
748,kit_api_NH,cupule_2,cupule_2,cupule_2,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
749,kit_api_NH,cupule_3,cupule_3,cupule_3,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
750,kit_api_NH,cupule_4,cupule_4,cupule_4,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
751,kit_api_NH,cupule_5,cupule_5,cupule_5,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
752,kit_api_NH,cupule_6,cupule_6,cupule_6,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
753,kit_api_NH,cupule_7,cupule_7,cupule_7,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
754,kit_api_NH,cupule_8,cupule_8,cupule_8,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
755,kit_api_NH,cupule_9,cupule_9,cupule_9,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
756,kit_api_NH,cupule_10,cupule_10,cupule_10,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
757,kit_api_NH,cupule_11,cupule_11,cupule_11,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
758,kit_api_NH,cupule_12,cupule_12,cupule_12,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
759,kit_api_NH,cupule_13,cupule_13,cupule_13,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_NH_meta,2017-12-14 13:18:18
760,kit_api_NH_meta,ID_kit_api_NH_meta,ID_kit_api_NH_meta,ID_kit_api_NH_meta,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
761,kit_api_NH_meta,cupule,Position of cupule,Position of cupule,Number/Position of cupule in the test kit.,1,Position of cupule,{int},1,,,data administration,0,0,0,0.0,1.0,1.0,Combined field. Special treatment necessary.,2017-05-23 16:08:23
762,kit_api_NH_meta,cupule_Name_Kit,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-12-14 13:18:18
763,kit_api_NH_meta,reaction_name,Tested enzyme/reaction,Tested enzyme/reaction,Name of the tested enzyme or type and capability of reaction.,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
764,kit_api_NH_meta,Link,Link to external ressource,Link to external ressource,Link to external ressource or data base.,1,URL,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
765,kit_api_NH_meta,ID_microbiol,eindeutige ID in microbiology DB,eindeutige ID in microbiology DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
766,kit_api_NH_meta,substrate,name of the substrate,name of the substrate,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
767,kit_api_NH_meta,ID_CHEBI,Identifier CHEBI ontology,Identifier CHEBI ontology,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
768,kit_api_NH_meta,CAS,Identifier CAS system,Identifier CAS system,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
769,kit_api_NH_meta,kegg_comp,Identifier KEGG compound DB,Identifier KEGG compound DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
770,kit_api_NH_meta,brenda_ligand,Identifier BRENDA ligand DB,Identifier BRENDA ligand DB,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
771,kit_api_NH_meta,enzyme,name of the enzyme,name of the enzyme,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
772,kit_api_NH_meta,EC_number,EC number,EC number,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
773,kit_api_STA,ID_kit_api_STA,ID_kit_api_STA,ID_kit_api_STA,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
774,kit_api_STA,cupule_1,cupule_1,cupule_1,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
775,kit_api_STA,cupule_2,cupule_2,cupule_2,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
776,kit_api_STA,cupule_3,cupule_3,cupule_3,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
777,kit_api_STA,cupule_4,cupule_4,cupule_4,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
778,kit_api_STA,cupule_5,cupule_5,cupule_5,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
779,kit_api_STA,cupule_6,cupule_6,cupule_6,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
780,kit_api_STA,cupule_7,cupule_7,cupule_7,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
781,kit_api_STA,cupule_8,cupule_8,cupule_8,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
782,kit_api_STA,cupule_9,cupule_9,cupule_9,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
783,kit_api_STA,cupule_10,cupule_10,cupule_10,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
784,kit_api_STA,cupule_11,cupule_11,cupule_11,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
785,kit_api_STA,cupule_12,cupule_12,cupule_12,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
786,kit_api_STA,cupule_13,cupule_13,cupule_13,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
787,kit_api_STA,cupule_14,cupule_14,cupule_14,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
788,kit_api_STA,cupule_15,cupule_15,cupule_15,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
789,kit_api_STA,cupule_16,cupule_16,cupule_16,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
790,kit_api_STA,cupule_17,cupule_17,cupule_17,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
791,kit_api_STA,cupule_18,cupule_18,cupule_18,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
792,kit_api_STA,cupule_19,cupule_19,cupule_19,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
793,kit_api_STA,cupule_20,cupule_20,cupule_20,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
794,kit_api_STA,cupule_21,cupule_21,cupule_21,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_STA_meta,2017-12-14 13:18:18
795,kit_api_STA_meta,ID_kit_api_STA_meta,ID_kit_api_STA_meta,ID_kit_api_STA_meta,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
796,kit_api_STA_meta,cupule,Position of cupule,Position of cupule,Number/Position of cupule in the test kit.,1,Position of cupule,{int},1,,,data administration,0,0,0,0.0,1.0,1.0,Combined field. Special treatment necessary.,2017-05-23 16:08:25
797,kit_api_STA_meta,cupule_Name_Kit,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-12-14 13:18:18
798,kit_api_STA_meta,reaction_name,Tested enzyme/reaction,Tested enzyme/reaction,Name of the tested enzyme or type and capability of reaction.,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
799,kit_api_STA_meta,Link,Link to external ressource,Link to external ressource,Link to external ressource or data base.,1,URL,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
800,kit_api_STA_meta,ID_microbiol,eindeutige ID in microbiology DB,eindeutige ID in microbiology DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
801,kit_api_STA_meta,substrate,name of the substrate,name of the substrate,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
802,kit_api_STA_meta,ID_CHEBI,Identifier CHEBI ontology,Identifier CHEBI ontology,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
803,kit_api_STA_meta,CAS,Identifier CAS system,Identifier CAS system,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
804,kit_api_STA_meta,kegg_comp,Identifier KEGG compound DB,Identifier KEGG compound DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
805,kit_api_STA_meta,brenda_ligand,Identifier BRENDA ligand DB,Identifier BRENDA ligand DB,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
806,kit_api_STA_meta,enzyme,name of the enzyme,name of the enzyme,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
807,kit_api_STA_meta,EC_number,EC number,EC number,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
808,kit_api_rID32A,ID_kit_api_rID32A,ID_kit_api_rID32A,ID_kit_api_rID32A,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
809,kit_api_rID32A,cupule_1,cupule_1,cupule_1,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_rID32A_meta,2017-12-14 13:18:18
810,kit_api_rID32A,cupule_2,cupule_2,cupule_2,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_rID32A_meta,2017-12-14 13:18:18
811,kit_api_rID32A,cupule_3,cupule_3,cupule_3,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_rID32A_meta,2017-12-14 13:18:18
812,kit_api_rID32A,cupule_4,cupule_4,cupule_4,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_rID32A_meta,2017-12-14 13:18:18
813,kit_api_rID32A,cupule_5,cupule_5,cupule_5,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_rID32A_meta,2017-12-14 13:18:18
814,kit_api_rID32A,cupule_6,cupule_6,cupule_6,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_rID32A_meta,2017-12-14 13:18:18
815,kit_api_rID32A,cupule_7,cupule_7,cupule_7,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_rID32A_meta,2017-12-14 13:18:18
816,kit_api_rID32A,cupule_8,cupule_8,cupule_8,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_rID32A_meta,2017-12-14 13:18:18
