ID_met_antibiotica,metabolite_antib,MET_group_ID,is_antibiotic,ab_sensitive,ab_sensitivity_conc,rgStart_sens,rgEnd_sens,ab_sensitivity_unit,ab_intermediate,ab_intermediate_conc,rgStart_int,rgEnd_int,ab_intermediate_unit,ab_resistant,ab_resistance_conc,rgStart_res,rgEnd_res,ab_resistance_unit,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,last_change
16940,Nitrofurantoin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg (disc),71415.0,6039.0,140275,43190,1,2018-06-07 14:28:08
16941,Nitrofurantoin,,1,1.0,300,300.0,300.0,µg (disc),,,,,,,,,,,71415.0,6040.0,140470,43192,1,2018-06-07 14:28:08
16942,Nitrofurantoin,,1,1.0,300,300.0,300.0,µg (disc),,,,,,,,,,,71415.0,6041.0,132988,43097,1,2018-06-07 14:28:08
16943,Nitrofurantoin,,1,1.0,300,300.0,300.0,µg (disc),,,,,,,,,,,71415.0,6042.0,140621,43143,1,2018-06-07 14:28:08
16944,Nitrofurantoin,,1,1.0,300,300.0,300.0,µg (disc),,,,,,,,,,,71415.0,6043.0,140627,43152,1,2018-06-07 14:28:08
16945,Nitrofurantoin,,1,,,,,,,,,,,1.0,300,300.0,300.0,µg (disc),71415.0,6044.0,132999,43159,1,2018-06-07 14:28:08
16946,Nitrofurantoin,,1,1.0,300,300.0,300.0,µg (disc),,,,,,,,,,,71415.0,6045.0,140643,43079,1,2018-06-07 14:28:08
16947,Nitrofurantoin,,1,1.0,300,300.0,300.0,µg,,,,,,,,,,,71415.0,6046.0,140647,43288,1,2018-06-07 14:28:08
16948,Nitrofurantoin,,1,1.0,300,300.0,300.0,µg (disc),,,,,,,,,,,71415.0,6047.0,140532,43316,1,2018-06-07 14:28:08
16949,Norfloxacin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,100246.0,6048.0,140460,43178,1,2018-06-07 14:28:08
16950,Norfloxacin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),100246.0,6049.0,140275,43190,1,2018-06-07 14:28:08
16951,Norfloxacin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,100246.0,6050.0,140470,43192,1,2018-06-07 14:28:08
16952,Norfloxacin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),100246.0,6051.0,140492,43104,1,2018-06-07 14:28:08
16953,Norfloxacin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),100246.0,6052.0,140501,43120,1,2018-06-07 14:28:08
16954,Norfloxacin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,100246.0,6053.0,140504,43125,1,2018-06-07 14:28:08
16955,Norfloxacin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,100246.0,6054.0,140515,43094,1,2018-06-07 14:28:08
16956,Norfloxacin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),100246.0,6055.0,140565,43186,1,2018-06-07 14:28:08
16957,Norfloxacin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg,100246.0,6056.0,140593,43262,1,2018-06-07 14:28:08
16958,Norfloxacin,,1,1.0,5,5.0,5.0,µg,,,,,,,,,,,100246.0,6057.0,140600,43279,1,2018-06-07 14:28:08
16959,Norfloxacin,,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,100246.0,6058.0,140620,43142,1,2018-06-07 14:28:08
16960,Norfloxacin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,100246.0,6059.0,140621,43143,1,2018-06-07 14:28:08
16961,Norfloxacin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,100246.0,6060.0,140641,43077,1,2018-06-07 14:28:08
16962,Norfloxacin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),100246.0,6061.0,140642,43078,1,2018-06-07 14:28:08
16963,Norfloxacin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,100246.0,6062.0,140643,43079,1,2018-06-07 14:28:08
16964,Norfloxacin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,100246.0,6063.0,140525,43299,1,2018-06-07 14:28:08
16965,Norfloxacin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,100246.0,6064.0,140533,43317,1,2018-06-07 14:28:08
16966,Norfloxacin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),100246.0,6065.0,140551,43295,1,2018-06-07 14:28:08
16967,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6066.0,140459,43197,1,2018-06-07 14:28:08
16968,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,6067.0,140481,43254,1,2018-06-07 14:28:08
16969,Novobiocin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),28368.0,6068.0,140492,43104,1,2018-06-07 14:28:08
16970,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,6069.0,140501,43120,1,2018-06-07 14:28:08
16971,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6070.0,140502,43121,1,2018-06-07 14:28:08
16972,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6071.0,132988,43097,1,2018-06-07 14:28:08
16973,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6072.0,140565,43186,1,2018-06-07 14:28:08
16974,Novobiocin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),28368.0,6073.0,140576,43194,1,2018-06-07 14:28:08
16975,Novobiocin,,1,1.0,5,5.0,5.0,µg,,,,,,,,,,,28368.0,6074.0,140577,43180,1,2018-06-07 14:28:08
16976,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6075.0,140595,43249,1,2018-06-07 14:28:08
16977,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,6076.0,140599,43222,1,2018-06-07 14:28:08
16978,Novobiocin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),28368.0,6077.0,140601,43277,1,2018-06-07 14:28:08
16979,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,6078.0,140615,43130,1,2018-06-07 14:28:08
16980,Novobiocin,,1,1.0,5,5.0,5.0,µg,,,,,,,,,,,28368.0,6079.0,140229,43132,1,2018-06-07 14:28:08
16981,Novobiocin,,1,1.0,5,5.0,5.0,µg,,,,,,,,,,,28368.0,6080.0,140619,43138,1,2018-06-07 14:28:08
16982,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6081.0,132619,43141,1,2018-06-07 14:28:08
16983,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,6082.0,140622,43146,1,2018-06-07 14:28:08
16984,Novobiocin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),28368.0,6083.0,132999,43159,1,2018-06-07 14:28:08
16985,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6084.0,140642,43078,1,2018-06-07 14:28:08
16986,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6085.0,140643,43079,1,2018-06-07 14:28:08
16987,Novobiocin,,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,28368.0,6086.0,140646,43286,1,2018-06-07 14:28:08
16988,Novobiocin,,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,28368.0,6087.0,140647,43288,1,2018-06-07 14:28:08
16989,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6088.0,140648,43289,1,2018-06-07 14:28:08
16990,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,6089.0,140322,43325,1,2018-06-07 14:28:08
16991,Novobiocin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),28368.0,6090.0,140094,43297,1,2018-06-07 14:28:08
16992,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,6091.0,140553,43298,1,2018-06-07 14:28:08
16993,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6092.0,140556,43306,1,2018-06-07 14:28:08
16994,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,6093.0,140564,43293,1,2018-06-07 14:28:08
16995,Nystatin,,1,,,,,,,,,,,1.0,100,100.0,100.0,Unit (disc),7660.0,6094.0,140275,43190,1,2018-06-07 14:28:08
16996,Nystatin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg (disc),7660.0,6095.0,140468,43188,1,2018-06-07 14:28:08
16997,Nystatin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg (disc),7660.0,6096.0,140574,43209,1,2018-06-07 14:28:08
16998,Nystatin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg (disc),7660.0,6097.0,132999,43159,1,2018-06-07 14:28:08
16999,Nystatin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg (disc),7660.0,6098.0,140643,43079,1,2018-06-07 14:28:08
17000,Nystatin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg (disc),7660.0,6099.0,140648,43289,1,2018-06-07 14:28:08
17001,Nystatin,,1,,,,,,,,,,,1.0,,,,,7660.0,6100.0,6133,43315,1,2018-06-07 14:28:08
17002,Nystatin,,1,,,,,,,,,,,1.0,,,,,7660.0,6101.0,6128,43315,1,2018-06-07 14:28:08
17003,Ofloxacin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),7731.0,6102.0,140275,43190,1,2018-06-07 14:28:08
17004,Ofloxacin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),7731.0,6103.0,140468,43188,1,2018-06-07 14:28:08
17005,Ofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,7731.0,6104.0,140470,43192,1,2018-06-07 14:28:08
17006,Ofloxacin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),7731.0,6105.0,140504,43125,1,2018-06-07 14:28:08
17007,Ofloxacin,,1,1.0,5,5.0,5.0,µg,,,,,,,,,,,7731.0,6106.0,140593,43262,1,2018-06-07 14:28:08
17008,Ofloxacin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg,7731.0,6107.0,140604,43265,1,2018-06-07 14:28:08
17009,Ofloxacin,,1,1.0,5,5.0,5.0,µg,,,,,,,,,,,7731.0,6108.0,140620,43142,1,2018-06-07 14:28:08
17010,Ofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,7731.0,6109.0,140525,43299,1,2018-06-07 14:28:08
17011,Ofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,7731.0,6110.0,140533,43317,1,2018-06-07 14:28:08
17012,Ofloxacin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),7731.0,6111.0,140551,43295,1,2018-06-07 14:28:08
17013,Ofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,7731.0,6112.0,140563,43302,1,2018-06-07 14:28:08
17014,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,6113.0,140481,43254,1,2018-06-07 14:28:08
17015,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,6114.0,140501,43120,1,2018-06-07 14:28:08
17016,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,6115.0,140574,43209,1,2018-06-07 14:28:08
17017,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,6116.0,140576,43194,1,2018-06-07 14:28:08
17018,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,6117.0,140599,43222,1,2018-06-07 14:28:08
17019,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,6118.0,140615,43130,1,2018-06-07 14:28:08
17020,Oleandomycin,,1,1.0,15,15.0,15.0,µg,,,,,,,,,,,16869.0,6119.0,140229,43132,1,2018-06-07 14:28:08
17021,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,6120.0,140622,43146,1,2018-06-07 14:28:08
17022,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,6121.0,140322,43325,1,2018-06-07 14:28:08
17023,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,6122.0,140553,43298,1,2018-06-07 14:28:08
17024,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,6123.0,140563,43302,1,2018-06-07 14:28:08
17025,Optochin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),86455.0,6124.0,140492,43104,1,2018-06-07 14:28:08
17026,Optochin,,1,,,,,,,,,,,1.0,,,,,86455.0,6125.0,140556,43306,1,2018-06-07 14:28:08
17027,Oxacillin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),7809.0,6126.0,140275,43190,1,2018-06-07 14:28:08
17028,Oxacillin,,1,,,,,,,,,,,1.0,1,1.0,1.0,µg (disc),7809.0,6127.0,140492,43104,1,2018-06-07 14:28:08
17029,Oxacillin,,1,,,,,,,,,,,1.0,1,1.0,1.0,µg (disc),7809.0,6128.0,140501,43120,1,2018-06-07 14:28:08
17030,Oxacillin,,1,,,,,,,,,,,1.0,1,1.0,1.0,µg (disc),7809.0,6129.0,140504,43125,1,2018-06-07 14:28:08
17031,Oxacillin,,1,,,,,,,,,,,1.0,1,1.0,1.0,µg (disc),7809.0,6130.0,140510,43167,1,2018-06-07 14:28:08
17032,Oxacillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),7809.0,6131.0,140563,43302,1,2018-06-07 14:28:08
17033,Oxytetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27701.0,6132.0,132609,43107,1,2018-06-07 14:28:08
17034,Oxytetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27701.0,6133.0,140569,43200,1,2018-06-07 14:28:08
17035,Oxytetracycline,,1,1.0,,,,,,,,,,,,,,,27701.0,6134.0,140283,43219,1,2018-06-07 14:28:08
17036,Oxytetracycline,,1,1.0,,,,,,,,,,,,,,,27701.0,6135.0,140282,43219,1,2018-06-07 14:28:08
17037,Oxytetracycline,,1,1.0,30,30.0,30.0,µg,,,,,,,,,,,27701.0,6136.0,7573,43259,1,2018-06-07 14:28:08
17038,Oxytetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27701.0,6137.0,140228,43131,1,2018-06-07 14:28:08
17039,Oxytetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27701.0,6138.0,140641,43077,1,2018-06-07 14:28:08
17040,Penicillin,,1,1.0,10,10.0,10.0,Unit (disc),,,,,,,,,,,17334.0,6139.0,140264,43205,1,2018-06-07 14:28:08
17041,Penicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit (disc),17334.0,6140.0,140478,43227,1,2018-06-07 14:28:08
17042,Penicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit (disc),17334.0,6141.0,140492,43104,1,2018-06-07 14:28:08
17043,Penicillin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17334.0,6142.0,140504,43125,1,2018-06-07 14:28:08
17044,Penicillin,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,17334.0,6143.0,140574,43209,1,2018-06-07 14:28:08
17045,Penicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit,17334.0,6144.0,140577,43180,1,2018-06-07 14:28:08
17046,Penicillin,,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,17334.0,6145.0,140586,43224,1,2018-06-07 14:28:08
17047,Penicillin,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,17334.0,6146.0,140588,43229,1,2018-06-07 14:28:08
17048,Penicillin,,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,17334.0,6147.0,140592,43263,1,2018-06-07 14:28:08
17049,Penicillin,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,17334.0,6148.0,140600,43279,1,2018-06-07 14:28:08
17050,Penicillin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17334.0,6149.0,140601,43277,1,2018-06-07 14:28:08
17051,Penicillin,,1,,,,,,,,,,,1.0,1000,1000.0,1000.0,µg/mL,17334.0,6150.0,140603,43275,1,2018-06-07 14:28:08
17052,Penicillin,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,17334.0,6151.0,140607,43257,1,2018-06-07 14:28:08
17053,Penicillin,,1,,,,,,,,,,,1.0,11,11.0,11.0,Unit,17334.0,6152.0,7573,43259,1,2018-06-07 14:28:08
17054,Penicillin,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,17334.0,6153.0,140614,43129,1,2018-06-07 14:28:08
17055,Penicillin,,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,17334.0,6154.0,140620,43142,1,2018-06-07 14:28:08
17056,Penicillin,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,17334.0,6155.0,132999,43159,1,2018-06-07 14:28:08
17057,Penicillin,,1,1.0,,,,,,,,,,,,,,,17334.0,6156.0,140086,43321,1,2018-06-07 14:28:08
17058,Penicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit (disc),17334.0,6157.0,140541,43328,1,2018-06-07 14:28:08
17059,Penicillin,,1,,,,,,,,,,,1.0,2,2.0,2.0,µg/mL,17334.0,6158.0,140314,43329,1,2018-06-07 14:28:08
17060,Penicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit (disc),17334.0,6159.0,140545,43333,1,2018-06-07 14:28:08
17061,Penicillin,,1,1.0,10,10.0,10.0,Unit (disc),,,,,,,,,,,17334.0,6160.0,140544,43332,1,2018-06-07 14:28:08
17062,Penicillin,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,17334.0,6161.0,140561,43292,1,2018-06-07 14:28:08
17063,Penicillin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17334.0,6162.0,140564,43293,1,2018-06-07 14:28:08
17064,Penicillin G,,1,1.0,10,10.0,10.0,Unit (disc),,,,,,,,,,,18208.0,6163.0,140459,43197,1,2018-06-07 14:28:08
17065,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit (disc),18208.0,6164.0,140275,43190,1,2018-06-07 14:28:08
17066,Penicillin G,,1,1.0,1000,999.99,999.99,µg/mL,,,,,,,,,,,18208.0,6165.0,140294,43228,1,2018-06-07 14:28:08
17067,Penicillin G,,1,,,,,,,,,,,1.0,20,20.0,20.0,Unit (disc),18208.0,6166.0,140481,43254,1,2018-06-07 14:28:08
17068,Penicillin G,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,18208.0,6167.0,132609,43107,1,2018-06-07 14:28:08
17069,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),18208.0,6168.0,140498,43116,1,2018-06-07 14:28:08
17070,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),18208.0,6169.0,140501,43120,1,2018-06-07 14:28:08
17071,Penicillin G,,1,1.0,10,10.0,10.0,Unit (disc),,,,,,,,,,,18208.0,6170.0,140502,43121,1,2018-06-07 14:28:08
17072,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit (disc),18208.0,6171.0,140503,43122,1,2018-06-07 14:28:08
17073,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit,18208.0,6172.0,140565,43186,1,2018-06-07 14:28:08
17074,Penicillin G,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,18208.0,6173.0,140569,43200,1,2018-06-07 14:28:08
17075,Penicillin G,,1,,,,,,,,,,,1.0,20,20.0,20.0,Unit,18208.0,6174.0,140576,43194,1,2018-06-07 14:28:08
17076,Penicillin G,,1,,,,,,,,,,,1.0,10000,10000.0,10000.0,µg/mL,18208.0,6175.0,132826,43274,1,2018-06-07 14:28:08
17077,Penicillin G,,1,1.0,10,10.0,10.0,µg,,,,,,,,,,,18208.0,6176.0,140593,43262,1,2018-06-07 14:28:08
17078,Penicillin G,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,18208.0,6177.0,140595,43249,1,2018-06-07 14:28:08
17079,Penicillin G,,1,,,,,,,,,,,1.0,20,20.0,20.0,Unit (disc),18208.0,6178.0,140599,43222,1,2018-06-07 14:28:08
17080,Penicillin G,,1,1.0,20,20.0,20.0,Unit,,,,,,,,,,,18208.0,6179.0,140615,43130,1,2018-06-07 14:28:08
17081,Penicillin G,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,18208.0,6180.0,140229,43132,1,2018-06-07 14:28:08
17082,Penicillin G,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,18208.0,6181.0,140621,43143,1,2018-06-07 14:28:08
17083,Penicillin G,,1,,,,,,,,,,,1.0,20,20.0,20.0,Unit,18208.0,6182.0,140622,43146,1,2018-06-07 14:28:08
17084,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit,18208.0,6183.0,140642,43078,1,2018-06-07 14:28:08
17085,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit (disc),18208.0,6184.0,140643,43079,1,2018-06-07 14:28:08
17086,Penicillin G,,1,,,,,,,,,,,1.0,,,,,18208.0,6185.0,132588,43087,1,2018-06-07 14:28:08
17087,Penicillin G,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,18208.0,6186.0,140646,43286,1,2018-06-07 14:28:08
17088,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit,18208.0,6187.0,140647,43288,1,2018-06-07 14:28:08
17089,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit (disc),18208.0,6188.0,140648,43289,1,2018-06-07 14:28:08
17090,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),18208.0,6189.0,140525,43299,1,2018-06-07 14:28:08
17091,Penicillin G,,1,,,,,,,,,,,1.0,,,,,18208.0,6190.0,6133,43315,1,2018-06-07 14:28:08
17092,Penicillin G,,1,,,,,,,,,,,1.0,,,,,18208.0,6191.0,6128,43315,1,2018-06-07 14:28:08
17093,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit,18208.0,6192.0,140532,43316,1,2018-06-07 14:28:08
17094,Penicillin G,,1,1.0,20,20.0,20.0,µg (disc),,,,,,,,,,,18208.0,6193.0,140322,43325,1,2018-06-07 14:28:08
17095,Penicillin G,,1,1.0,10,10.0,10.0,Unit (disc),,,,,,,,,,,18208.0,6194.0,140542,43330,1,2018-06-07 14:28:08
17096,Penicillin G,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),18208.0,6195.0,140549,43338,1,2018-06-07 14:28:08
17097,Penicillin G,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,18208.0,6196.0,140551,43295,1,2018-06-07 14:28:08
17098,Penicillin G,,1,1.0,20,20.0,20.0,Unit (disc),,,,,,,,,,,18208.0,6197.0,140553,43298,1,2018-06-07 14:28:08
17099,Penicillin G,,1,1.0,2,2.0,2.0,Unit,,,,,,,,,,,18208.0,6198.0,140556,43306,1,2018-06-07 14:28:08
17100,Penicillin G,,1,1.0,10,10.0,10.0,Unit,,,,,,,,,,,18208.0,6199.0,140563,43302,1,2018-06-07 14:28:08
17101,Pipemidic acid,,1,,,,,,,,,,,1.0,20,20.0,20.0,µg (disc),75250.0,6200.0,140275,43190,1,2018-06-07 14:28:08
17102,Piperacillin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg (disc),8232.0,6201.0,140492,43104,1,2018-06-07 14:28:08
17103,Piperacillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,8232.0,6202.0,140501,43120,1,2018-06-07 14:28:08
17104,Piperacillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,8232.0,6203.0,140504,43125,1,2018-06-07 14:28:08
17105,Piperacillin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,8232.0,6204.0,140596,43239,1,2018-06-07 14:28:08
17106,Piperacillin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,8232.0,6205.0,140597,43239,1,2018-06-07 14:28:08
17107,Piperacillin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,8232.0,6206.0,140598,43239,1,2018-06-07 14:28:08
17108,Piperacillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,8232.0,6207.0,140601,43277,1,2018-06-07 14:28:08
17109,Piperacillin,,1,1.0,100,100.0,100.0,µg,,,,,,,,,,,8232.0,6208.0,140604,43265,1,2018-06-07 14:28:08
17110,Piperacillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,8232.0,6209.0,140533,43317,1,2018-06-07 14:28:08
17111,Piperacillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),8232.0,6210.0,140094,43297,1,2018-06-07 14:28:08
17112,Piperacillin,16.0,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),,6211.0,140648,43289,1,2018-06-07 14:28:08
17113,Tazobactam,16.0,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),,6212.0,140648,43289,1,2018-06-07 14:28:08
17114,Polymyxin,,1,1.0,300,300.0,300.0,Unit (disc),,,,,,,,,,,59062.0,6213.0,140492,43104,1,2018-06-07 14:28:08
17115,Polymyxin,,1,,,,,,,,,,,1.0,,,,µg/mL,59062.0,6214.0,140283,43219,1,2018-06-07 14:28:08
17116,Polymyxin,,1,1.0,30,30.0,30.0,Unit,,,,,,,,,,,59062.0,6215.0,140577,43180,1,2018-06-07 14:28:08
17117,Polymyxin,,1,,,,,,,,,,,1.0,300,300.0,300.0,Unit,59062.0,6216.0,140595,43249,1,2018-06-07 14:28:08
17118,Polymyxin B,,1,,,,,,,,,,,1.0,300,300.0,300.0,µg (disc),8309.0,6217.0,140458,43199,1,2018-06-07 14:28:08
17119,Polymyxin B,,1,1.0,100,100.0,100.0,Unit (disc),,,,,,,,,,,8309.0,6218.0,140481,43254,1,2018-06-07 14:28:08
17120,Polymyxin B,,1,,,,,,,,,,,1.0,300,300.0,300.0,µg (disc),8309.0,6219.0,132609,43107,1,2018-06-07 14:28:08
17121,Polymyxin B,,1,,,,,,,,,,,1.0,300,300.0,300.0,µg (disc),8309.0,6220.0,140501,43120,1,2018-06-07 14:28:08
17122,Polymyxin B,,1,,,,,,,,,,,1.0,300,300.0,300.0,µg (disc),8309.0,6221.0,140504,43125,1,2018-06-07 14:28:08
17123,Polymyxin B,,1,1.0,30,30.0,30.0,Unit (disc),,,,,,,,,,,8309.0,6222.0,140510,43167,1,2018-06-07 14:28:08
17124,Polymyxin B,,1,,,,,,,,,,,1.0,300,300.0,300.0,Unit (disc),8309.0,6223.0,132988,43097,1,2018-06-07 14:28:08
17125,Polymyxin B,,1,1.0,300,300.0,300.0,µg (disc),,,,,,,,,,,8309.0,6224.0,140569,43200,1,2018-06-07 14:28:08
17126,Polymyxin B,,1,,,,,,,,,,,1.0,100,100.0,100.0,Unit,8309.0,6225.0,140574,43209,1,2018-06-07 14:28:08
17127,Polymyxin B,,1,1.0,100,100.0,100.0,Unit,,,,,,,,,,,8309.0,6226.0,140576,43194,1,2018-06-07 14:28:08
