ID_strain_history,history,ID_strains,ID_reference,manual_annotation,last_change
27116,"<- European Space Agency, Noordwijk, Netherlands; FR2-S1Ab <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",996,17046,1,2019-11-08 07:31:45
27114,"<- European Space Agency, Noordwijk, Netherlands; FR2-W7Bb <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",994,16997,1,2019-11-08 07:31:45
27115,"<- European Space Agency, Noordwijk, Netherlands; ES2-W7c1 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",995,17023,1,2019-11-08 07:31:45
27113,"<- European Space Agency, Noordwijk, Netherlands; ES2-8b1 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",993,16972,1,2019-11-08 07:31:45
27111,"<- European Space Agency, Noordwijk, Netherlands; ES1-306a <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",991,16948,1,2019-11-08 07:31:45
27112,"<- European Space Agency, Noordwijk, Netherlands; ES1-311-1 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",992,16956,1,2019-11-08 07:31:45
27109,"<- European Space Agency, Noordwijk, Netherlands; ES1-257-2 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",989,16936,1,2019-11-08 07:31:45
27110,"<- European Space Agency, Noordwijk, Netherlands; ES1-272 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",990,16940,1,2019-11-08 07:31:45
27108,"<- European Space Agency, Noordwijk, Netherlands; ES1-227 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",988,16929,1,2019-11-08 07:31:45
27106,"<- European Space Agency, Noordwijk, Netherlands; ES1-188-2 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",986,16918,1,2019-11-08 07:31:45
27107,"<- European Space Agency, Noordwijk, Netherlands; ES1-188-3 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",987,16919,1,2019-11-08 07:31:45
27104,"<- European Space Agency, Noordwijk, Netherlands; ES1-181-2 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",984,16902,1,2019-11-08 07:31:45
27105,"<- European Space Agency, Noordwijk, Netherlands; ES1-182-1 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",985,16903,1,2019-11-08 07:31:45
27103,"<- European Space Agency, Noordwijk, Netherlands; ES1-179-1 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",983,16898,1,2019-11-08 07:31:45
27102,"<- European Space Agency, Noordwijk, Netherlands; ES1-131 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",982,16881,1,2019-11-08 07:31:45
27100,"<- European Space Agency, Noordwijk, Netherlands; ES2-W11c1 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",980,16871,1,2019-11-08 07:31:45
27101,"<- European Space Agency, Noordwijk, Netherlands; ES2-W11c2 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",981,16872,1,2019-11-08 07:31:45
27099,"<- J. Glazyrina, Technische Universität Berlin",979,15672,1,2019-11-08 07:31:45
27097,"<- ATCC <- P. Lovett, BR 151",1186,3638,1,2019-11-08 07:31:45
27098,"<- J. Hansen, SSIC",978,4872,1,2019-11-08 07:31:45
27095,<- BGSC <- R.A. Jensen,1179,2658,1,2019-11-08 07:31:45
27096,<- BGSC <- E.R. Dabbs,1180,2872,1,2019-11-08 07:31:45
27094,<- ATCC <- Univ. of Rochester,1177,2545,1,2019-11-08 07:31:45
27093,<- ATCC <- CPC Int. Inc. <- BGSC <- J. Ito,1176,2526,1,2019-11-08 07:31:45
27092,<- BGSC <- J. Lederberg,977,2472,1,2019-11-08 07:31:45
27091,"<- NRRL; NRS 230 <- C. Thom, USDA, 1912, (<I>Bacillus subtilis</I> var. <I>aterrimus</I>)",976,2258,1,2019-11-08 07:31:45
27090,"<- NRRL; NRS 254 <- C. Gorini, Univ. Pavia, 1936 (<I>B</I>. <I>lactis</I> <I>niger</I> 2)",975,2186,1,2019-11-08 07:31:45
22188,<- CCM; CCM 7212 <- CIP; CIP 103778 <- ATCC; ATCC 29428 <- N. R. Krieg; VPI H840 <- P. Dekeyser,132725,24515,1,2018-05-31 09:23:47
27089,"<- HER, 1243 <- M. Salas, 110NA",1175,2181,1,2019-11-08 07:31:45
27088,"<- NRRL; NRS 624 <- J.R. Porter, Univ. of Iowa, 1937 (<I>B</I>. <I>nigrificans</I>) <- F.W. Fabian",1174,2148,1,2019-11-08 07:31:45
27087,"<- HER, 1175 <- S. Zahler, CU 1050 <- H.E. Hemphill SU+III",1173,2095,1,2019-11-08 07:31:45
27086,"<- ATCC <- H.J. Conn, strain Marburg",1172,2017,1,2019-11-08 07:31:45
27084,<- BGSC,1170,1962,1,2019-11-08 07:31:45
27085,<- BGSC <- Dubnau D.A. (unpublished),1171,1963,1,2019-11-08 07:31:45
27083,<- C.B. Thorne,972,1669,1,2019-11-08 07:31:45
27082,"<- K.Th. Witter, PKL Verpackungssysteme GmbH, Linnich",969,1608,1,2019-11-08 07:31:45
27081,<- IAM <- Go and S. Nakamura (<I>B. natto</I>),1160,1329,1,2019-11-08 07:31:45
27080,<- IAM <- FAT,1159,1328,1,2019-11-08 07:31:45
27079,"<- NCTC <- J.H. Humphrey <- Bond, ICI 2/4",967,964,1,2019-11-08 07:31:45
27078,"<- Boehringer Mannheim GmbH, Tutzing <- ATCC <- Sanraku-Ocean Co. Ltd., 4-3 Ky",966,929,1,2019-11-08 07:31:45
27077,"<- Boehringer Mannheim GmbH, Tutzing <- ATCC <- E.R. Squibb & Sons co., SC 8584 (SO-4)",965,928,1,2019-11-08 07:31:45
27076,"<- OUT, 8235 <- IFO <- FAT (<I>Bacillus natto</I>)",964,546,1,2019-11-08 07:31:45
27075,"<- OUT, 8425 <- T. Seki, S 239",1158,503,1,2019-11-08 07:31:45
27074,"<- OUT, 8424 <- T. Seki, S 237",1157,502,1,2019-11-08 07:31:45
27073,"<- OUT, 8350 <- IFO <- Ch. Matsumura, RCTI 140",963,501,1,2019-11-08 07:31:45
27072,"<- OUT, 8353 <- IFO <- S. Yamauchi (<I>Bacillus natto</I>)",962,500,1,2019-11-08 07:31:45
27071,"<- NCIB <- J. Spizizen, 168",1156,182,1,2019-11-08 07:31:45
27070,<- ATCC <- N.R. Smith T15 <- Curran <- Iowa State College (<I>Bacillus</I> <I>calidolactis</I>),1421,2818,1,2019-11-08 07:31:45
27068,"<- ATCC <- NCA, 26",1419,2023,1,2019-11-08 07:31:45
27069,<- ATCC <- C.P. Hegarty,1420,2390,1,2019-11-08 07:31:45
27067,"<- NCIB (<I>Bacillus coagulans</I>) <- R.S.C. Aytoun, 186",1418,1041,1,2019-11-08 07:31:45
27066,<- NCIB <- ATCC <- C.P. Hegarty <- NCA 1503,1417,960,1,2019-11-08 07:31:45
27065,"<- T.E. Galesloot, C953 (<I>Bacillus stearothermophilus </I>var.<I> calidolactis</I>)",1448,817,1,2019-11-08 07:31:45
27063,"<- NCIB (<I>Bacillus coagulans</I>) <- R.S.C. Aytoun, alpha 1",1415,752,1,2019-11-08 07:31:45
27064,"<- NCIB (<I>Bacillus coagulans</I>) <- R.S.C. Aytoun, alpha 7",1416,753,1,2019-11-08 07:31:45
27062,<- NCTC <- J.C. Kelsey,1414,234,1,2019-11-08 07:31:45
27060,"<- F. Hollaus, L 33-65",1412,220,1,2019-11-08 07:31:45
27061,"<- F. Hollaus, S 65-67",1413,221,1,2019-11-08 07:31:45
27058,<- CCM <- NCIB <- ATCC <- NCA 1356,1410,30,1,2019-11-08 07:31:45
27059,"<- F. Hollaus, L 32-65",1411,219,1,2019-11-08 07:31:45
27057,<- NRRL <- NRS; 717,1536,3286,1,2019-11-08 07:31:45
27056,"<- NRRL <- J. R. Norris, Meat Res. Inst., Bristol <- T. Gibson, strain 6",1535,3080,1,2019-11-08 07:31:45
27054,"<- NRRL <- H. W. Reuszer, USDA (Army strain 883)",1533,3077,1,2019-11-08 07:31:45
27055,"<- NRRL <- J. R. Norris, Meat Res. Inst., Bristol <- T. Gibson, strain 4",1534,3079,1,2019-11-08 07:31:45
27053,"<- ATCC <- R.E. Gordon <- T. Gibson, 1013 <- Král Collection <- M. Wund <- E. Neide",1532,2029,1,2019-11-08 07:31:45
27052,"<- IFO <- ATCC <- N.R. Smith, 966 <- J.R. Porter <- Claussen, 1911",1531,1911,1,2019-11-08 07:31:45
27051,<- Schering AG <- ATCC <- E.O. Jordan (<I>Bacillus lentimorbus</I>),1530,1164,1,2019-11-08 07:31:45
27049,"<- A.A. Yousten <- S. Singer, SSII-1",1528,912,1,2019-11-08 07:31:45
27050,"<- A.A. Yousten <- S. Singer, 1593",1529,913,1,2019-11-08 07:31:45
27048,"<- NCTC <- T. Gibson, 97 <- Kral Collection (<I>Bacillus loehnisii</I>)",1527,228,1,2019-11-08 07:31:45
27047,"<- L. Landbeck <- D.J. Tipper, 9602 <- A. Warth <- J.F. Powell <- NCTC <- W.R. Bale",1526,178,1,2019-11-08 07:31:45
27046,"<- F. Hollaus, E 1-65",1525,117,1,2019-11-08 07:31:45
27045,"<- F. Hollaus, S64-67",1524,116,1,2019-11-08 07:31:45
27044,"<- F. Hollaus, S60-67",1523,115,1,2019-11-08 07:31:45
27043,"<- European Space Agency, Noordwijk, Netherlands <- P. Rettberg, Deutsches Zentrum für Luft- und Raumfahrt, Köln, Germany; K25-6",157621,64190,1,2019-11-08 07:31:45
27042,"<- H. Cypionka <- K. Fichtel, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; Grundplatte 13",157620,64189,1,2019-11-08 07:31:45
27041,"<- H. Cypionka <- K. Fichtel, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; 15",157619,64188,1,2019-11-08 07:31:45
27040,"<- H. Cypionka <- K. Fichtel, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; 24b ox",157618,64187,1,2019-11-08 07:31:45
27039,"<- H. Cypionka <- K. Fichtel, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; 21ox",157617,64186,1,2019-11-08 07:31:45
27038,"<- H. Cypionka <- K. Fichtel, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; 150x",157616,64185,1,2019-11-08 07:31:45
27037,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; P131 TypD",157615,64184,1,2019-11-08 07:31:45
27036,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; P128 TypA",157614,64183,1,2019-11-08 07:31:45
27035,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; PO58 TypA",157613,64182,1,2019-11-08 07:31:45
27034,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; PO57 TypA",157612,64181,1,2019-11-08 07:31:45
27033,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; PO53 TypB",157611,64180,1,2019-11-08 07:31:45
27032,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; PO51 TypB",157610,64179,1,2019-11-08 07:31:45
27031,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; PO47 TypA",157609,64178,1,2019-11-08 07:31:45
27030,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; PO24",157608,64177,1,2019-11-08 07:31:45
27029,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; PO19",157607,64176,1,2019-11-08 07:31:45
27028,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; PO18 Typ B",157606,64175,1,2019-11-08 07:31:45
27027,"<- European Space Agency (ESA), Noordwijk, Netherlands <- C. Moissl-Eichinger, Medical University Graz; Stevenage150518_C5",157605,64174,1,2019-11-08 07:31:45
27026,"<- European Space Agency (ESA), Noordwijk, Netherlands <- C. Moissl-Eichinger, Medical University Graz; Stevenage150518_C2",157604,64173,1,2019-11-08 07:31:45
27025,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Medical Univ. Graz, Austria; 10cA-C17",157603,64172,1,2019-11-08 07:31:45
27024,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Soil768D1 <- Y. Bai",131651,23447,1,2019-11-08 07:31:45
27023,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Soil745 <- Y. Bai",131650,23446,1,2019-11-08 07:31:45
27022,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Soil531 <- Y. Bai",131649,23445,1,2019-11-08 07:31:45
27021,"<- J. A. Vorholt, Institute of Microbiology, ETH Zurich, Switzerland; Leaf13 <- D. B. Müller, E. Potthoff and M. Remus-Emsermann",131648,23444,1,2019-11-08 07:31:45
27020,"<- J. A. Vorholt, Institute of Microbiology, ETH Zurich, Switzerland; Leaf406 <- D. B. Müller, E. Potthoff and M. Remus-Emsermann",131647,23443,1,2019-11-08 07:31:45
27019,"<- J. A. Vorholt, Institute of Microbiology, ETH Zurich, Switzerland; Leaf75 <- D. B. Müller, E. Potthoff and M. Remus-Emsermann",131646,23442,1,2019-11-08 07:31:45
27018,"<- J. A. Vorholt, Institute of Microbiology, ETH Zurich, Switzerland; Leaf49 <- D. B. Müller, E. Potthoff and M. Remus-Emsermann",131645,23441,1,2019-11-08 07:31:45
27017,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Root239 <- Y. Bai",131644,23440,1,2019-11-08 07:31:45
27016,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Root147 <- Y. Bai",131643,23439,1,2019-11-08 07:31:45
27015,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Root131 <- Y. Bai",131642,23438,1,2019-11-08 07:31:45
27014,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Root11 <- Y. Bai",131641,23437,1,2019-11-08 07:31:45
27013,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Root959 <- Y. Bai",131640,23436,1,2019-11-08 07:31:45
27012,"<- P. Schulze-Lefert, Max Planck Institute for Plant Breeding Research, Cologne, Germany; Root920 <- Y. Bai",131639,23435,1,2019-11-08 07:31:45
27011,"<- S. Khelaifia, Unité de Recherche pour les Maladies Tropicales Emergentes, Fédération de Bactériologie Viorologie Hygiène Hospitalière; SIT10",131638,23434,1,2019-11-08 07:31:45
27010,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Univ. Regensburg, Germany; C15",130875,22184,1,2019-11-08 07:31:45
27009,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Univ. Regensburg, Germany; P-8",130874,22183,1,2019-11-08 07:31:45
27008,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Univ. Regensburg, Germany; P-7",130873,22182,1,2019-11-08 07:31:45
27007,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Univ. Regensburg, Germany; P-5",130872,22181,1,2019-11-08 07:31:45
27006,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Univ. Regensburg, Germany; P-4",130871,22180,1,2019-11-08 07:31:45
27005,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Univ. Regensburg, Germany; P-3",130870,22179,1,2019-11-08 07:31:45
27004,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Univ. Regensburg, Germany; P-2",130869,22178,1,2019-11-08 07:31:45
27003,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Univ. Regensburg, Germany; P-1",130868,22177,1,2019-11-08 07:31:45
27002,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Univ. Regensburg, Germany; T2_50",130184,21512,1,2019-11-08 07:31:45
27001,"<- European Space Agency, Noordwijk, Netherlands <- C. Moissl-Eichinger, Univ. Regensburg, Germany; T2_23",130183,21511,1,2019-11-08 07:31:45
26999,"<- J. Maur, KIT; LM43a50°C <- R. Lovis",130182,21510,1,2019-11-08 07:31:45
27000,"<- T. Clavel, TU Munich, Freising-Weihenstephan, Germany; 17-NRDAF21",130867,22176,1,2019-11-08 07:31:45
26998,"<- C. I. Lo, Unité des Rickettsies, Univ. Méditerranée, Marseille, France; FF4",130865,22174,1,2019-11-08 07:31:45
26997,"<- X.-P. Tian, South China Sea Institute of Oceanology, Chinese Academy of Sciences, Guangzhou, China; SCSIO 04524 <- X.-P. Tian and Y.-J. Liu",23711,20439,1,2019-11-08 07:31:45
26996,"<- F. Bittar, URMITE, 27 bd Jean Moulin, 13385 Marseille Cedex 05, France; G2 <- M.B. Keita",23665,20404,1,2019-11-08 07:31:45
26995,"<- J.-C. Lagier, Timone Hospital, Marseille, France; AP8 <- A. Pfleiderer",23664,20403,1,2019-11-08 07:31:45
26994,"<- G. Liu, Fujian Academy of Agricultural Sciences, Fuzhou, China; FJAT-14515",130181,21509,1,2019-11-08 07:31:45
26993,"<- G. Liu, Fujian Academy of Agricultural Sciences, Fuzhou, China; 13831",23663,20402,1,2019-11-08 07:31:45
26992,"<- P. Rettberg, Deutsches Zentrum für Luft- und Raumfahrt, Köln; K2-14",961,17905,1,2019-11-08 07:31:45
26991,"<- P. Rettberg, Deutsches Zentrum Für Luft- und Raumfahrt, Köln; K1-7",960,17887,1,2019-11-08 07:31:45
26990,"<- P. Rettberg, Deutsches Zentrum Für Luft- und Raumfahrt, Köln; K1-6",959,17886,1,2019-11-08 07:31:45
26988,"<- P. Rettberg, DLR Köln <- F. Chen and W. Schubert, Jet Propulsion Laboratory, NASA; strain 11-W-4-3",957,17718,1,2019-11-08 07:31:45
26989,"<- P. Rettberg, Deutsches Zentrum Für Luft- und Raumfahrt <- A. Frühling, DSMZ; E24",958,17871,1,2019-11-08 07:31:45
26987,"<- L. Bandounas, Delft Univ. Technol., Netherlands; LD003",131637,23433,1,2019-11-08 07:31:45
26986,"<- S. Green, Oceanography Dept., Florida State Univ., Tallahassee, USA; 1NLA3E <- O. Prakash",130179,21507,1,2019-11-08 07:31:45
26985,"<- A. Brune, MPI Inst. Terrestrial Microbiol., Marburg, Germany; PeC11 <- S. Hobbie, Univ. Konstanz, Germany",956,17670,1,2019-11-08 07:31:45
26984,"<- R. Cord-Ruwisch, Murdoch University, Australia; MCP11 <- S. Al-Thawadi",131636,23432,1,2019-11-08 07:31:45
26983,"<- European Space Agency, Noordwijk, Netherlands; KO_117 <- C. Moissl-Eichinger, Univ. Regensburg, Germany",955,17173,1,2019-11-08 07:31:45
26982,"<- European Space Agency, Noordwijk, Netherlands; TW11/1 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",954,17152,1,2019-11-08 07:31:45
26981,"<- European Space Agency, Noordwijk, Netherlands; TW4/1 B <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",953,17151,1,2019-11-08 07:31:45
26980,"<- European Space Agency, Noordwijk, Netherlands; W10/3 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",952,17140,1,2019-11-08 07:31:45
26979,"<- European Space Agency, Noordwijk, Netherlands; W2/4 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",951,17134,1,2019-11-08 07:31:45
26978,"<- European Space Agency, Noordwijk, Netherlands; W1/5 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",950,17133,1,2019-11-08 07:31:45
26977,"<- European Space Agency, Noordwijk, Netherlands; ES-22 <- C. Moissl-Eichinger, Univ. Regensburg, Germany",949,17116,1,2019-11-08 07:31:45
26976,"<- European Space Agency, Noordwijk, Netherlands; ES2-W11a1 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",948,17029,1,2019-11-08 07:31:45
26975,"<- European Space Agency, Noordwijk, Netherlands; FR2-W7Ba <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",947,16996,1,2019-11-08 07:31:45
26974,"<- European Space Agency, Noordwijk, Netherlands; ES2-W2c1 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",946,16985,1,2019-11-08 07:31:45
26973,"<- European Space Agency, Noordwijk, Netherlands; ES2-W12a2 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",945,16873,1,2019-11-08 07:31:45
26972,"<- S. P. van Tongeren, Univ. Medical Center Groningen, Univ. Groningen, Netherlands; S3-R6TC-BA1",139706,42317,1,2019-11-08 07:31:45
26971,"<- R. Lal, Univ. Delhi, Dept. Zoology, India; MNA-4",130178,21506,1,2019-11-08 07:31:45
26970,"<- E. Perry, University of Oregon; PE1",157602,64171,1,2019-11-08 07:31:45
26969,"<- E. Stackebrandt and S. Cousin, Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH <- E. Brambilla; Cl 1.8",157601,64170,1,2019-11-08 07:31:45
26968,"<- E. Stackebrandt, Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH <- E. Brambilla; BF98",157600,64169,1,2019-11-08 07:31:45
26967,"<- E. Stackebrandt, Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH <- E. Brambilla; BF56",157599,64168,1,2019-11-08 07:31:45
26966,"<- X.-L. Cui, Yunnan Univ., Yunnan Inst. Microbiol. (YIM), Kunming, China; YIM-C209",157598,64167,1,2019-11-08 07:31:45
26965,"<- E. Stackebrandt, Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH <- E. Brambilla; BF149",157597,64166,1,2019-11-08 07:31:45
26964,"<- NCIB <- ATCC <- Bristol Labs., A-9722 <- H. Takeda",7574,8583,1,2019-11-08 07:31:45
26963,"<- R. Dürr; F18. Institute of Engineering in Life Science, University of Karlsruhe",944,7717,1,2019-11-08 07:31:45
26962,"<- J. Makk, Eötvös Loránd Univ. Budapest, Hungary; NHTS-47",139705,42316,1,2019-11-08 07:31:45
26961,"<- P.-J. Zhou and Y-F. Xue, Chinese Acad. Sci. (CAS), Beijing; 20-5",139704,42315,1,2019-11-08 07:31:45
26960,"<- B.-Y. Kim, Korean Agricultural Culture Collection (KACC), Suwon; p90",139703,42314,1,2019-11-08 07:31:45
26959,"<- B.-Y. Kim, Korean Agricultural Culture Collection (KACC), Suwon; 6M56",139702,42313,1,2019-11-08 07:31:45
26958,"<- B.-Y. Kim, Korean Agricultural Culture Collection (KACC), Suwon; 5M04",139701,42312,1,2019-11-08 07:31:45
26957,"<- S. T. Lee, Korean Advanced Institute of Science and Technology (KAIST), Daejeon <- W.-T. Im; Gsoil 3154",139700,42311,1,2019-11-08 07:31:45
26956,"<- M. Monteoliva-Sánchez, Univ. Granada, Campus Cartuja, Fac. Pharmacy, Spain <- T. Quesada; N<SUB>3</SUB><SUB>0</SUB> 135",139699,42310,1,2019-11-08 07:31:45
26955,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ 728",943,7058,1,2019-11-08 07:31:45
26954,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ 748",942,7057,1,2019-11-08 07:31:45
26953,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ 905",941,7055,1,2019-11-08 07:31:45
26952,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ 912",940,6966,1,2019-11-08 07:31:45
22358,"<- LMG; LMG 25534 <- S. De Smet, Univ. Ghent, Belgium; 64",132895,24683,1,2018-05-31 09:23:47
26951,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ 902",939,6965,1,2019-11-08 07:31:45
26950,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ 828",938,6964,1,2019-11-08 07:31:45
26949,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ843",937,6911,1,2019-11-08 07:31:45
26948,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ775",936,6910,1,2019-11-08 07:31:45
26947,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ941",935,6905,1,2019-11-08 07:31:45
