halophily,salt,salt_concentration,salt_concentration_unit,ability,test_type
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,7,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,8,%,positive,optimum
NULL,NaCl,9,%,positive,optimum
NULL,NaCl,9,%,positive,optimum
NULL,NaCl,9,%,positive,optimum
NULL,NaCl,9,%,positive,optimum
NULL,NaCl,9,%,positive,optimum
NULL,NaCl,9,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,11,%,positive,optimum
NULL,NaCl,11,%,positive,optimum
NULL,NaCl,12,%,positive,optimum
NULL,NaCl,12,%,positive,optimum
NULL,NaCl,12,%,positive,optimum
NULL,NaCl,12,%,positive,optimum
NULL,NaCl,12,%,positive,optimum
NULL,NaCl,13,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,15,%,positive,optimum
NULL,NaCl,16,%,positive,optimum
NULL,NaCl,17,%,positive,optimum
NULL,NaCl,18,%,positive,optimum
NULL,NaCl,18,%,positive,optimum
NULL,NaCl,18,%,positive,optimum
NULL,NaCl,18,%,positive,optimum
NULL,NaCl,19,%,positive,optimum
NULL,NaCl,19,%,positive,optimum
NULL,NaCl,19,%,positive,optimum
NULL,NaCl,20,%,positive,optimum
NULL,NaCl,20,%,positive,optimum
NULL,NaCl,20,%,positive,optimum
NULL,NaCl,20,%,positive,optimum
NULL,NaCl,20,%,positive,optimum
NULL,NaCl,21,%,positive,optimum
NULL,NaCl,25,%,positive,optimum
NULL,NaCl,25,%,positive,optimum
NULL,NaCl,25,%,positive,optimum
NULL,NaCl,25,%,positive,optimum
NULL,NaCl,27,%,positive,optimum
NULL,NaCl,3.5,%,positive,optimum
NULL,NaCl,<1,%,positive,optimum
NULL,NaCl,<1,%,positive,optimum
NULL,NaCl,<10,%,positive,optimum
NULL,NaCl,<2,%,positive,optimum
NULL,NaCl,<2,%,positive,optimum
NULL,NaCl,<2,%,positive,optimum
NULL,NaCl,<3,%,positive,optimum
NULL,NaCl,<5,%,positive,optimum
NULL,NaCl,0-0.25,%,positive,optimum
NULL,NaCl,0-0.3,%,positive,optimum
NULL,NaCl,0-0.4,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,optimum
NULL,NaCl,0-0.7,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-1.2,%,positive,optimum
NULL,NaCl,0-1.5,%,positive,optimum
NULL,NaCl,0-1.5,%,positive,optimum
NULL,NaCl,0-1.5,%,positive,optimum
NULL,NaCl,0-1.5,%,positive,optimum
NULL,NaCl,0-1.5,%,positive,optimum
NULL,NaCl,0-1.5,%,positive,optimum
NULL,NaCl,0-1.5,%,positive,optimum
NULL,NaCl,0-1.5,%,positive,optimum
NULL,NaCl,0-1.5,%,positive,optimum
NULL,NaCl,0-10,%,positive,optimum
NULL,NaCl,0-10,%,positive,optimum
NULL,NaCl,0-10,%,positive,optimum
NULL,NaCl,0-10,%,positive,optimum
NULL,NaCl,0-10,%,positive,optimum
NULL,NaCl,0-12,%,positive,optimum
NULL,NaCl,0-12,%,positive,optimum
NULL,NaCl,0-13,%,positive,optimum
NULL,NaCl,0-14,%,positive,optimum
NULL,NaCl,0-15,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2.5,%,positive,optimum
NULL,NaCl,0-2.5,%,positive,optimum
NULL,NaCl,0-2.5,%,positive,optimum
NULL,NaCl,0-2.5,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-3.5,%,positive,optimum
NULL,NaCl,0-4,%,positive,optimum
NULL,NaCl,0-4,%,positive,optimum
NULL,NaCl,0-4,%,positive,optimum
NULL,NaCl,0-4,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5,%,positive,optimum
NULL,NaCl,0-5.8,%,positive,optimum
NULL,NaCl,0-5.8,%,positive,optimum
NULL,NaCl,0-6,%,positive,optimum
NULL,NaCl,0-6,%,positive,optimum
NULL,NaCl,0-6,%,positive,optimum
NULL,NaCl,0-6,%,positive,optimum
NULL,NaCl,0-6,%,positive,optimum
NULL,NaCl,0-6,%,positive,optimum
NULL,NaCl,0-6,%,positive,optimum
NULL,NaCl,0-6,%,positive,optimum
NULL,NaCl,0-6,%,positive,optimum
NULL,NaCl,0-6,%,positive,optimum
NULL,NaCl,0-6.8,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-7,%,positive,optimum
NULL,NaCl,0-8,%,positive,optimum
NULL,NaCl,0-8,%,positive,optimum
NULL,NaCl,0-9,%,positive,optimum
NULL,NaCl,0-9,%,positive,optimum
NULL,NaCl,0.02,%,positive,optimum
NULL,NaCl,0.025,%,positive,optimum
NULL,NaCl,0.05,%,positive,optimum
NULL,NaCl,0.05,%,positive,optimum
NULL,NaCl,0.05,%,positive,optimum
NULL,NaCl,0.05,%,positive,optimum
NULL,NaCl,0.05,%,positive,optimum
NULL,NaCl,0.05,%,positive,optimum
NULL,NaCl,0.05,%,positive,optimum
NULL,NaCl,0.1,%,positive,optimum
NULL,NaCl,0.1,%,positive,optimum
NULL,NaCl,0.1,%,positive,optimum
NULL,NaCl,0.1,%,positive,optimum
NULL,NaCl,0.1,%,positive,optimum
NULL,NaCl,0.10,%,positive,optimum
NULL,NaCl,0.116,%,positive,optimum
NULL,NaCl,0.15,%,positive,optimum
NULL,NaCl,0.2,%,positive,optimum
NULL,NaCl,0.2,%,positive,optimum
NULL,NaCl,0.2,%,positive,optimum
NULL,NaCl,0.20,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.29,%,positive,optimum
NULL,NaCl,0.29,%,positive,optimum
NULL,NaCl,0.29-5.8,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35,%,positive,optimum
NULL,NaCl,0.35-9,%,positive,optimum
NULL,NaCl,0.375,%,positive,optimum
NULL,NaCl,0.4,%,positive,optimum
NULL,NaCl,0.4,%,positive,optimum
NULL,NaCl,0.4,%,positive,optimum
NULL,NaCl,0.4,%,positive,optimum
NULL,NaCl,0.45,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0.5-1,%,positive,optimum
NULL,NaCl,0.5-1,%,positive,optimum
NULL,NaCl,0.5-1.5,%,positive,optimum
NULL,NaCl,0.5-12,%,positive,optimum
NULL,NaCl,0.5-2,%,positive,optimum
NULL,NaCl,0.5-2.5,%,positive,optimum
NULL,NaCl,0.5-3,%,positive,optimum
NULL,NaCl,0.5-3,%,positive,optimum
NULL,NaCl,0.5-4,%,positive,optimum
NULL,NaCl,0.5-6,%,positive,optimum
NULL,NaCl,0.5-7,%,positive,optimum
NULL,NaCl,0.5-7.5,%,positive,optimum
NULL,NaCl,0.5-8,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.50,%,positive,optimum
NULL,NaCl,0.58,%,positive,optimum
NULL,NaCl,0.58,%,positive,optimum
NULL,NaCl,0.6,%,positive,optimum
NULL,NaCl,0.7,%,positive,optimum
NULL,NaCl,0.7,%,positive,optimum
NULL,NaCl,0.7,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.75,%,positive,optimum
NULL,NaCl,0.79,%,positive,optimum
NULL,NaCl,0.85,%,positive,optimum
NULL,NaCl,0.87,%,positive,optimum
NULL,NaCl,0.90,%,positive,optimum
NULL,NaCl,01-02,%,positive,optimum
NULL,NaCl,01-02,%,positive,optimum
NULL,NaCl,01-02,%,positive,optimum
