ID_met_antibiotica,metabolite_antib,is_antibiotic,ab_sensitive,ab_sensitivity_conc,ab_sensitivity_unit,ab_intermediate_unit,ab_resistant,ab_intermediate_conc,ab_resistance_unit,chebi_ID
15786,Hygromycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,24753
15787,Thiostrepton,1,1,NULL,NULL,NULL,NULL,NULL,NULL,29693
15788,Bacillomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15789,Ampicillin,1,1,10,µg,NULL,NULL,NULL,NULL,28971
15790,Carbenicillin,1,1,100,µg,NULL,NULL,NULL,NULL,3393
15791,Chloramphenicol,1,1,30,µg,NULL,NULL,NULL,NULL,17698
15792,Erythromycin,1,1,15,µg,NULL,NULL,NULL,NULL,48923
15793,Gentamicin,1,1,10,µg,NULL,NULL,NULL,NULL,17833
15794,Lincomycin,1,1,15,µg,NULL,NULL,NULL,NULL,6472
15795,"Penicillin G",1,1,10,µg,NULL,NULL,NULL,NULL,18208
15796,Rifampicin,1,1,5,µg,NULL,NULL,NULL,NULL,28077
15797,Colistin,1,NULL,NULL,NULL,NULL,1,NULL,µg,37943
15798,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,6104
15799,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,Unit,8309
15800,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,µg,27902
15801,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28001
15802,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,17076
15803,Ampicillin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,28971
15804,Chloramphenicol,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,17698
15805,Erythromycin,1,1,15,"µg (disc)",NULL,NULL,NULL,NULL,48923
15806,Gentamicin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,17833
15807,Kanamycin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,6104
15808,Penicillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17334
15809,Rifampicin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,28077
15810,Streptomycin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,17076
15811,Tetracycline,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,27902
15812,Vancomycin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,28001
15813,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,Unit,18208
15814,Chloramphenicol,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,17698
15815,"Penicillin G",1,1,10,Unit,NULL,NULL,NULL,NULL,18208
15816,Rifampicin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,28077
15817,Vancomycin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,28001
15818,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
15819,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",48923
15820,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
15821,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
15822,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
15823,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
15824,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,48923
15825,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,17076
15826,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27902
15827,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28001
15828,Ampicillin,1,1,10,µg/mL,NULL,NULL,NULL,NULL,28971
15829,Rifampicin,1,1,5.0-30.0,µg/mL,NULL,NULL,NULL,NULL,28077
15830,Optochin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,86455
15831,"Vibriostatic agent O/129",1,NULL,NULL,NULL,NULL,1,NULL,NULL,73908
15832,Novobiocin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28368
15833,"Polymyxin B",1,NULL,NULL,NULL,NULL,0,NULL,NULL,8309
15834,Bacitracin,1,NULL,NULL,NULL,NULL,0,NULL,NULL,28669
15835,Ampicillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28971
15836,Carbenicillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,3393
15837,Cefalotin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,124991
15838,Chloramphenicol,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17698
15839,Neomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,7507
15840,Novobiocin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28368
15841,Oleandomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,16869
15842,"Penicillin G",1,1,NULL,NULL,NULL,NULL,NULL,NULL,18208
15843,Streptomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17076
15844,Tetracycline,1,1,NULL,NULL,NULL,NULL,NULL,NULL,27902
15845,Gentamicin,1,0,NULL,NULL,NULL,NULL,NULL,NULL,17833
15846,Kanamycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,6104
15847,"Polymyxin B",1,1,NULL,NULL,NULL,NULL,NULL,NULL,8309
15848,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,6472
15849,Aphidicolin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2766
15850,(-)-Anisomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,338412
15851,Novobiocin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28368
15852,Bacitracin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28669
15853,Rifampicin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28077
15854,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,48923
15855,Nystatin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,7660
15856,Nitrofurantoin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,71415
15857,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,NULL,18208
15858,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28971
15859,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,NULL,17698
15860,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,7507
15861,Norfloxacin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,100246
15862,Ciprofloxacin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,100241
15863,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,17076
15864,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,6104
15865,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,NULL,27902
15866,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28001
15867,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,17833
15868,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,NULL,100147
15869,Trimethoprim,1,NULL,NULL,NULL,NULL,1,NULL,NULL,45924
15870,Bacitracin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28669
15871,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,6104
15872,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,NULL,8309
15873,Ampicillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28971
15874,Cefotaxime,1,1,NULL,NULL,NULL,NULL,NULL,NULL,204928
15875,Chloramphenicol,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17698
15876,Erythromycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,48923
15877,Gentamicin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17833
15878,Novobiocin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28368
15879,"Penicillin G",1,1,NULL,NULL,NULL,NULL,NULL,NULL,18208
15880,Rifampicin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28077
15881,Streptomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17076
15882,Tetracycline,1,1,NULL,NULL,NULL,NULL,NULL,NULL,27902
15883,Fleroxacin,1,NULL,NULL,NULL,NULL,1,NULL,µg,31810
15884,Ciprofloxacin,1,NULL,NULL,NULL,NULL,1,NULL,µg,100241
15885,Sulfamethoxazole,1,NULL,NULL,NULL,NULL,1,NULL,µg,9332
15886,Piperacillin,1,NULL,NULL,NULL,NULL,1,NULL,µg,8232
15887,Oxacillin,1,NULL,NULL,NULL,NULL,1,NULL,µg,7809
15888,Nitrofurantoin,1,NULL,NULL,NULL,NULL,1,NULL,µg,71415
15889,Lomefloxacin,1,1,10,µg,NULL,NULL,NULL,NULL,116278
15890,"Penicillin G",1,1,10,,NULL,NULL,NULL,NULL,18208
15891,Erythromycin,1,1,15,µg,NULL,NULL,NULL,NULL,48923
15892,Chloramphenicol,1,1,30,µg,NULL,NULL,NULL,NULL,17698
15893,Azithromycin,1,1,15,µg,NULL,NULL,NULL,NULL,2955
15894,Clindamycin,1,1,2,µg,NULL,NULL,NULL,NULL,3745
15895,Doxycycline,1,1,30,µg,NULL,NULL,NULL,NULL,50845
15896,Clarithromycin,1,1,15,µg,NULL,NULL,NULL,NULL,3732
15897,Vancomycin,1,1,30,µg,NULL,NULL,NULL,NULL,28001
15898,Netilmycin,1,1,30,µg,NULL,NULL,NULL,NULL,7528
15899,Ceftriaxone,1,1,30,µg,NULL,NULL,NULL,NULL,29007
15900,Cefaclor,1,1,30,µg,NULL,NULL,NULL,NULL,3478
15901,Cefazolin,1,1,30,µg,NULL,NULL,NULL,NULL,474053
15902,Cefotaxime,1,1,30,µg,NULL,NULL,NULL,NULL,204928
15903,Ampicillin,1,1,10,µg,NULL,NULL,NULL,NULL,28971
15904,Minocycline,1,1,30,µg,NULL,NULL,NULL,NULL,50694
15905,Rifampicin,1,1,5,µg,NULL,NULL,NULL,NULL,28077
15906,Tetracycline,1,1,30,µg,NULL,NULL,NULL,NULL,27902
15907,Amikacin,1,1,30,µg,NULL,NULL,NULL,NULL,2637
15908,Ceftazidime,1,1,30,µg,NULL,NULL,NULL,NULL,3508
15909,Cephalotin,1,1,30,µg,NULL,NULL,NULL,NULL,124991
15910,Cefoperazone,1,1,75,µg,NULL,NULL,NULL,NULL,3493
15911,Cefuroxime,1,1,30,µg,NULL,NULL,NULL,NULL,3517
15912,Chloramphenicol,1,1,30,µg,NULL,NULL,NULL,NULL,17698
15913,Tetracycline,1,1,30,µg,NULL,NULL,NULL,NULL,27902
15914,Amikacin,1,1,30,µg,NULL,NULL,NULL,NULL,2637
15915,Rifampicin,1,1,5,µg,NULL,NULL,NULL,NULL,28077
15916,Cefoxitin,1,1,30,µg,NULL,NULL,NULL,NULL,209807
15917,"Polymyxin B",1,1,300,Unit,NULL,NULL,NULL,NULL,8309
15918,Erythromycin,1,1,5,µg,NULL,NULL,NULL,NULL,48923
15919,Gentamicin,1,1,10,µg,NULL,NULL,NULL,NULL,17833
15920,Bacitracin,1,1,10,µg,NULL,NULL,NULL,NULL,28669
15921,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,Unit,18208
15922,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28971
15923,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,µg,100147
15924,Tobramycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28864
15925,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,6104
15926,Amoxicillin,1,1,20,"µg (disc)",NULL,NULL,NULL,NULL,2676
15927,Ampicillin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,28971
15928,Carbenicillin,1,1,100,"µg (disc)",NULL,NULL,NULL,NULL,3393
15929,Cefoxitin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,209807
15930,Cephalothin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,124991
15931,Chloramphenicol,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,17698
15932,Erythromycin,1,1,15,"µg (disc)",NULL,NULL,NULL,NULL,48923
15933,Gentamicin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,17833
15934,Kanamycin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,6104
15935,Penicillin,1,1,10,Unit,NULL,NULL,NULL,NULL,17334
15936,"Nalidixic acid",1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,100147
15937,"Polymyxin B",1,1,300,Unit,NULL,NULL,NULL,NULL,8309
15938,Rifampicin,1,1,5,"µg (disc)",NULL,NULL,NULL,NULL,28077
15939,Streptomycin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,17076
15940,Tetracycline,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,27902
15941,Tobramycin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,28864
15942,Trimethoprim,1,1,1.25,"µg (disc)",NULL,NULL,NULL,NULL,45924
15943,Sulfamethoxazole,1,1,23.75,"µg (disc)",NULL,NULL,NULL,NULL,9332
15944,Optochin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,86455
15945,"Polymyxin B",1,1,NULL,NULL,NULL,NULL,NULL,NULL,8309
15946,Bacitracin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28669
15947,Novobiocin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28368
15948,"Vibriostatic agent O/129",1,1,NULL,NULL,NULL,NULL,NULL,NULL,73908
15949,Ampicillin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,28971
15950,Ceftazidime,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,3508
15951,Ciprofloxacin,1,1,5,"µg (disc)",NULL,NULL,NULL,NULL,100241
15952,Moxifloxacin,1,NULL,NULL,NULL,NULL,1,NULL,µg,63611
15953,Levofloxacin,1,NULL,NULL,NULL,NULL,1,NULL,µg,63598
15954,Ceftriaxone,1,NULL,NULL,NULL,NULL,1,NULL,µg,29007
15955,Cefotaxime,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,204928
15956,Clindamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,3745
15957,Cefepime,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,478164
15958,Cefoxitin,1,NULL,NULL,NULL,NULL,1,NULL,µg,209807
15959,Linezolid,1,NULL,NULL,NULL,NULL,1,NULL,µg,63607
15960,Meropenem,1,NULL,NULL,NULL,NULL,1,NULL,µg,43968
15961,Penicillin,1,1,10,Unit,NULL,NULL,NULL,NULL,17334
15962,Rifampicin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28077
15963,Teicoplanin,1,NULL,NULL,NULL,NULL,1,NULL,µg,29687
15964,Piperacillin,1,1,100,"µg (disc)",NULL,NULL,NULL,NULL,8232
15965,Tazobactam,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,9421
15966,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28001
15967,Tetracycline,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,27902
15968,Amoxicillin,1,1,20,"µg (disc)",NULL,NULL,NULL,NULL,2676
15969,"Clavulanic acid",1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,48947
15970,Erythromycin,1,1,15,"µg (disc)",NULL,NULL,NULL,NULL,48923
15971,Imipenem,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,471744
15972,Ticarcillin,1,1,75,"µg (disc)",NULL,NULL,NULL,NULL,9587
15973,Trimethoprim,1,1,1.25,NULL,NULL,NULL,NULL,NULL,45924
15974,Sulfamethoxazole,1,1,23.75,NULL,NULL,NULL,NULL,NULL,9332
15975,Ampicillin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,28971
15976,Carbenicillin,1,1,100,"µg (disc)",NULL,NULL,NULL,NULL,3393
15977,Cefalotin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,124991
15978,Chloramphenicol,1,1,100,"µg (disc)",NULL,NULL,NULL,NULL,17698
15979,Gentamicin,1,0,30,"µg (disc)",NULL,NULL,NULL,NULL,17833
15980,Kanamycin,1,0,30,"µg (disc)",NULL,NULL,NULL,NULL,6104
15981,Lincomycin,1,1,15,"µg (disc)",NULL,NULL,NULL,NULL,6472
15982,Neomycin,1,0,30,"µg (disc)",NULL,NULL,NULL,NULL,7507
15983,Novobiocin,1,0,5,"µg (disc)",NULL,NULL,NULL,NULL,28368
15984,Oleandomycin,1,1,15,"µg (disc)",NULL,NULL,NULL,NULL,16869
15985,"Penicillin G",1,1,20,"Unit (disc)",NULL,NULL,NULL,NULL,18208
15986,"Polymyxin B",1,0,100,"Unit (disc)",NULL,NULL,NULL,NULL,8309
15987,Streptomycin,1,0,50,"µg (disc)",NULL,NULL,NULL,NULL,17076
15988,Tetracycline,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,27902
15989,Tetracycline,1,1,30,µg,NULL,NULL,NULL,NULL,27902
15990,Gentamicin,1,1,10,µg,NULL,NULL,NULL,NULL,17833
15991,Novobiocin,1,1,30,µg,NULL,NULL,NULL,NULL,28368
15992,Kanamycin,1,1,30,µg,NULL,NULL,NULL,NULL,6104
15993,Streptomycin,1,1,10,µg,NULL,NULL,NULL,NULL,17076
15994,Rifampicin,1,1,10,µg,NULL,NULL,NULL,NULL,28077
15995,"Nalidixic acid",1,1,30,µg,NULL,NULL,NULL,NULL,100147
15996,Trimethoprim,1,1,30,µg,NULL,NULL,NULL,NULL,45924
15997,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg,27641
15998,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28971
15999,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,µg,17698
16000,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg,17334
16001,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,7507
16002,Sulfamethoxazole,1,NULL,NULL,NULL,NULL,1,NULL,µg,9332
16003,Novobiocin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28368
16004,Amoxicillin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,2676
16005,Ampicillin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,28971
16006,Bacitracin,1,1,0.04,Unit,NULL,NULL,NULL,NULL,28669
16007,Carbenicillin,1,1,100,"µg (disc)",NULL,NULL,NULL,NULL,3393
16008,Erythromycin,1,1,15,"µg (disc)",NULL,NULL,NULL,NULL,48923
16009,Gentamicin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,17833
16010,Kanamycin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,6104
16011,Lincomycin,1,1,2,"µg (disc)",NULL,NULL,NULL,NULL,6472
16012,"Penicillin G",1,1,10,Unit,NULL,NULL,NULL,NULL,18208
16013,Polymyxin,1,1,300,"Unit (disc)",NULL,NULL,NULL,NULL,59062
16014,Rifampicin,1,1,5,"µg (disc)",NULL,NULL,NULL,NULL,28077
16015,Roxithromycin,1,1,15,"µg (disc)",NULL,NULL,NULL,NULL,48844
16016,Streptomycin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,17076
16017,Tetracycline,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,27902
16018,Trimethoprim,1,1,5,"µg (disc)",NULL,NULL,NULL,NULL,45924
16019,Vancomycin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,28001
16020,Spectinomycin,1,1,100,"µg (disc)",NULL,NULL,NULL,NULL,9215
16021,Cephradine,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,3547
16022,Chloramphenicol,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,17698
16023,Ampicillin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,28971
16024,Chloramphenicol,1,1,100,"µg (disc)",NULL,NULL,NULL,NULL,17698
16025,"Penicillin G",1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,18208
16026,Tetracycline,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,27902
16027,Vancomycin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,28001
16028,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
16029,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
16030,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,Unit,8309
16031,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,17076
16032,Ampicillin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,28971
16033,Erythromycin,1,1,15,"µg (disc)",NULL,NULL,NULL,NULL,48923
16034,Kanamycin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,6104
16035,Gentamicin,1,1,10,"µg (disc)",NULL,NULL,NULL,NULL,17833
16036,"Nalidixic acid",1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,100147
16037,Neomycin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,7507
16038,Novobiocin,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,28368
16039,Rifampicin,1,1,5,"µg (disc)",NULL,NULL,NULL,NULL,28077
16040,Chloramphenicol,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,17698
16041,Tetracycline,1,1,30,"µg (disc)",NULL,NULL,NULL,NULL,27902
16042,Ciprofloxacin,1,1,5,µg,NULL,NULL,NULL,NULL,100241
16043,Erythromycin,1,1,2,µg,NULL,NULL,NULL,NULL,48923
16044,Tetracycline,1,1,30,µg,NULL,NULL,NULL,NULL,27902
16045,Cefuroxime,1,1,30,µg,NULL,NULL,NULL,NULL,3515
16046,Neomycin,1,1,5,µg,NULL,NULL,NULL,NULL,7507
16047,"Polymyxin B",1,1,300,,NULL,NULL,NULL,NULL,8309
16048,Gentamicin,1,1,10,µg,NULL,NULL,NULL,NULL,17833
16049,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,Unit,17334
16050,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28971
16051,Cloxacillin,1,NULL,NULL,NULL,NULL,1,NULL,µg,49566
16052,"Rifamycin SV",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",29673
16053,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6472
16054,Niaproof,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",75273
16055,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100147
16056,"Potassium tellurite",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",75248
16057,Aztreonam,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",161680
16058,Sulfamethoxazole,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",9332
16059,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",18208
16060,Clindamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3745
16061,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
16062,Amoxicillin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,2676
16063,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,NULL,18208
16064,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,NULL,8309
16065,Clindamycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,3745
16066,Ampicillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28971
16067,Netilmycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,7528
16068,Imipenem,1,1,NULL,NULL,NULL,NULL,NULL,NULL,471744
16069,Vancomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28001
16070,Cefoxitin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,209807
16071,Linezolid,1,1,NULL,NULL,NULL,NULL,NULL,NULL,63607
16072,Neomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,7507
16073,Piperacillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,8232
16074,Tazobactam,1,1,NULL,NULL,NULL,NULL,NULL,NULL,9421
16075,Tobramycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28864
16076,Gentamicin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17833
16077,Carbenicillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,3393
16078,Cefuroxime,1,1,NULL,NULL,NULL,NULL,NULL,NULL,3515
16079,Meropenem,1,1,NULL,NULL,NULL,NULL,NULL,NULL,43968
16080,Erythromycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,48923
16081,Ciprofloxacin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,100241
16082,Cefamandole,1,1,NULL,NULL,NULL,NULL,NULL,NULL,3480
16083,Amikacin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2637
16084,Ciprofloxacin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,100241
16085,Clarithromycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,3732
16086,Imipenem,1,1,NULL,NULL,NULL,NULL,NULL,NULL,471744
16087,Linezolid,1,1,NULL,NULL,NULL,NULL,NULL,NULL,63607
16088,Minocycline,1,1,NULL,NULL,NULL,NULL,NULL,NULL,50694
16089,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,NULL,100147
16090,Aztreonam,1,NULL,NULL,NULL,NULL,1,NULL,NULL,161680
16091,"Potassium tellurite",1,NULL,NULL,NULL,NULL,1,NULL,NULL,75248
16092,"1 % sodium lactate",1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL
16093,"Fusidic acid",1,1,NULL,NULL,NULL,NULL,NULL,NULL,29013
16094,D-Serine,1,1,NULL,NULL,NULL,NULL,NULL,NULL,16523
16095,"Rifamycin SV",1,1,NULL,NULL,NULL,NULL,NULL,NULL,29673
16096,Minocycline,1,1,NULL,NULL,NULL,NULL,NULL,NULL,50694
16097,Lincomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,6472
16098,Vancomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28001
16099,"Guanidinium chloride",1,1,NULL,NULL,NULL,NULL,NULL,NULL,32735
16100,Niaproof,1,1,NULL,NULL,NULL,NULL,NULL,NULL,75273
16101,"Tetrazolium violet",1,1,NULL,NULL,NULL,NULL,NULL,NULL,75193
16102,"Lithium chloride",1,1,NULL,NULL,NULL,NULL,NULL,NULL,48607
16103,"Sodium butyrate",1,1,NULL,NULL,NULL,NULL,NULL,NULL,64103
16104,"Sodium bromate",1,1,NULL,NULL,NULL,NULL,NULL,NULL,75229
16105,Amikacin,1,1,30,µg,NULL,NULL,NULL,NULL,2637
16106,Amoxicillin,1,1,10,µg,NULL,NULL,NULL,NULL,2676
16107,Ampicillin,1,1,10,µg,NULL,NULL,NULL,NULL,28971
16108,Azithromycin,1,1,15,µg,NULL,NULL,NULL,NULL,2955
16109,Cefotaxime,1,1,30,µg,NULL,NULL,NULL,NULL,204928
16110,Ceftazidime,1,1,30,µg,NULL,NULL,NULL,NULL,3508
16111,Chloramphenicol,1,1,30,µg,NULL,NULL,NULL,NULL,17698
16112,Ciprofloxacin,1,1,5,µg,NULL,NULL,NULL,NULL,100241
16113,Erythromycin,1,1,15,µg,NULL,NULL,NULL,NULL,48923
16114,Gentamicin,1,1,10,µg,NULL,NULL,NULL,NULL,17833
16115,Neomycin,1,1,30,µg,NULL,NULL,NULL,NULL,7507
16116,Norfloxacin,1,1,10,µg,NULL,NULL,NULL,NULL,100246
16117,"Penicillin G",1,1,10,,NULL,NULL,NULL,NULL,18208
16118,Piperacillin,1,1,100,µg,NULL,NULL,NULL,NULL,8232
