ID_multimedia,file_name,file_path,file,full_file_path,FSI_URL,media_type,IPR,license_type,caption,created,creator,capture_equipment,ID_strains,ID_reference,manual_annotation,FK_tbl_images_micro,timestamp_micro,last_change
1774,DSM_24121.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_24121.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,130956,22248,1,627.0,2015-09-24 08:00:26,2018-05-31 05:45:31
1775,DSM_24601.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_24601.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131429,22656,1,647.0,2015-09-24 08:09:45,2018-05-31 05:45:31
1776,DSM_26061.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_26061.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131011,22303,1,722.0,2015-09-24 12:53:14,2018-05-31 05:45:31
1777,DSM_26096.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_26096.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131005,22297,1,723.0,2015-09-24 12:53:33,2018-05-31 05:45:31
1778,DSM_26234.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_26234.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131000,22292,1,734.0,2015-09-24 12:57:45,2018-05-31 05:45:31
1779,DSM_26250.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_26250.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131001,22293,1,735.0,2015-09-24 12:58:53,2018-05-31 05:45:31
1780,DSM_26252.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_26252.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131003,22295,1,736.0,2015-09-24 12:59:08,2018-05-31 05:45:31
1781,DSM_27202.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_27202.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131380,22607,1,778.0,2015-10-15 10:29:29,2018-05-31 05:45:31
1783,DSM_28113.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28113.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131471,22698,1,911.0,2015-10-15 13:46:59,2018-05-31 05:45:31
1784,DSM_28164.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28164.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131472,22699,1,912.0,2015-10-15 13:47:26,2018-05-31 05:45:31
1785,DSM_100519.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_100519.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,131345,22572,1,1031.0,2015-11-03 10:01:56,2018-05-31 05:45:31
1786,DSM_28345.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28345.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131424,22651,1,1300.0,2016-01-14 15:36:16,2018-05-31 05:45:31
1787,DSM_28472.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28472.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131459,22686,1,1312.0,2016-01-14 15:39:04,2018-05-31 05:45:31
1788,DSM_28578.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28578.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131487,22714,1,1325.0,2016-01-18 16:12:15,2018-05-31 05:45:31
1789,DSM_28771.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28771.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131363,22590,1,1341.0,2016-01-18 16:19:36,2018-05-31 05:45:31
1790,DSM_28780.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28780.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131563,22790,1,1345.0,2016-01-18 16:20:58,2018-05-31 05:45:31
1791,DSM_28781.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28781.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131564,22791,1,1346.0,2016-01-18 16:21:26,2018-05-31 05:45:31
1792,DSM_28782.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28782.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131565,22792,1,1347.0,2016-01-18 16:21:46,2018-05-31 05:45:31
1793,DSM_28820.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28820.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131340,22567,1,1352.0,2016-01-18 16:23:15,2018-05-31 05:45:31
1794,DSM_28880.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28880.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131252,22479,1,1359.0,2016-01-18 16:24:45,2018-05-31 05:45:31
1795,DSM_29042.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29042.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131279,22506,1,1363.0,2016-01-18 16:25:36,2018-05-31 05:45:31
1796,DSM_29043.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29043.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131313,22540,1,1364.0,2016-01-18 16:25:48,2018-05-31 05:45:31
1797,DSM_29151.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29151.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131427,22654,1,1374.0,2016-01-18 16:27:50,2018-05-31 05:45:31
1798,DSM_29152.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29152.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131428,22655,1,1375.0,2016-01-18 16:28:04,2018-05-31 05:45:31
1799,DSM_29212.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29212.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131470,22697,1,1384.0,2016-02-04 15:18:50,2018-05-31 05:45:31
1800,DSM_29289.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29289.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131323,22550,1,1388.0,2016-02-04 15:20:18,2018-05-31 05:45:31
1801,DSM_29346.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29346.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131504,22731,1,1396.0,2016-02-04 15:22:20,2018-05-31 05:45:31
1802,DSM_29391.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29391.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131339,22566,1,1402.0,2016-02-04 15:23:42,2018-05-31 05:45:31
1803,DSM_29517.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29517.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131114,22406,1,1410.0,2016-02-04 15:25:46,2018-05-31 05:45:31
1804,DSM_29543.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29543.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131007,22299,1,1414.0,2016-02-04 15:26:52,2018-05-31 05:45:31
1805,DSM_29569.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29569.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,130997,22289,1,1415.0,2016-02-04 15:27:09,2018-05-31 05:45:31
1806,DSM_29615.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29615.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131420,22647,1,1423.0,2016-02-04 15:29:03,2018-05-31 05:45:31
1808,DSM_101985.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_101985.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 535 37°C,,,,132659,24448,1,1445.0,2016-03-09 10:35:05,2018-05-31 05:45:31
1809,DSM_100948.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_100948.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 553 28°C,,,,132378,24167,1,1459.0,2016-03-09 10:52:42,2018-05-31 05:45:31
1810,DSM_102122.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102122.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,132224,24013,1,1488.0,2016-03-15 15:28:30,2018-05-31 05:45:31
1811,DSM_100595.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_100595.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 554 28°C,,,,132532,24321,1,1491.0,2016-03-15 15:30:25,2018-05-31 05:45:31
1812,DSM_102126.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102126.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 553 28°C,,,,132197,23986,1,1492.0,2016-03-15 15:31:11,2018-05-31 05:45:31
1813,DSM_102252.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102252.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 553 28°C,,,,132225,24014,1,1493.0,2016-03-15 15:31:43,2018-05-31 05:45:31
1814,DSM_102214.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102214.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 84 28°C,,,,132188,23977,1,1496.0,2016-03-15 15:34:40,2018-05-31 05:45:31
1815,DSM_102131.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102131.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 83 28°C,,,,132254,24043,1,1498.0,2016-03-15 15:37:03,2018-05-31 05:45:31
1816,DSM_102123.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102123.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,132283,24072,1,1499.0,2016-03-15 15:37:33,2018-05-31 05:45:31
1817,DSM_102208.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102208.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 214 28°C,,,,132427,24216,1,1500.0,2016-03-15 15:37:58,2018-05-31 05:45:31
1818,DSM_102128.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102128.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,132274,24063,1,1505.0,2016-03-15 15:41:30,2018-05-31 05:45:31
1819,DSM_102125.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102125.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 84 28°C,,,,132200,23989,1,1508.0,2016-03-15 15:43:06,2018-05-31 05:45:31
1820,DSM_101694.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_101694.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,132607,24396,1,1511.0,2016-03-15 15:44:12,2018-05-31 05:45:31
1821,DSM_102215.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102215.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,132165,23954,1,1515.0,2016-03-15 15:46:24,2018-05-31 05:45:31
1822,DSM_101760.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_101760.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 554 28°C,,,,132026,23817,1,1517.0,2016-03-15 15:47:17,2018-05-31 05:45:31
1823,DSM_102251.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102251.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,132160,23949,1,1518.0,2016-03-15 15:47:51,2018-05-31 05:45:31
1824,DSM_102121.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102121.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,132277,24066,1,1521.0,2016-03-15 15:49:44,2018-05-31 05:45:31
1825,DSM_102118.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102118.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 554 28°C,,,,132213,24002,1,1532.0,2016-03-17 15:35:51,2018-05-31 05:45:31
1826,DSM_102213.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102213.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 535 28°C,,,,132252,24041,1,1536.0,2016-03-17 15:38:11,2018-05-31 05:45:31
1827,DSM_102133.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_102133.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,132263,24052,1,1537.0,2016-03-17 15:38:28,2018-05-31 05:45:31
1828,DSM_24571.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_24571.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,131889,23681,1,643.0,2015-09-24 08:07:54,2018-05-31 05:45:31
1829,DSM_24593.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_24593.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132508,24297,1,644.0,2015-09-24 08:08:07,2018-05-31 05:45:31
1830,DSM_26017.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_26017.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132361,24150,1,720.0,2015-09-24 12:52:45,2018-05-31 05:45:31
1831,DSM_26777.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_26777.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132504,24293,1,763.0,2015-10-15 09:16:26,2018-05-31 05:45:31
1832,DSM_27349.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_27349.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132509,24298,1,788.0,2015-10-15 10:36:34,2018-05-31 05:45:31
1833,DSM_27397.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_27397.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132220,24009,1,790.0,2015-10-15 10:37:04,2018-05-31 05:45:31
1834,DSM_27398.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_27398.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132221,24010,1,791.0,2015-10-15 10:37:19,2018-05-31 05:45:31
1835,DSM_27399.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_27399.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132222,24011,1,792.0,2015-10-15 10:37:35,2018-05-31 05:45:31
1837,DSM_27541.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_27541.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132282,24071,1,878.0,2015-10-15 12:56:49,2018-05-31 05:45:31
1838,DSM_100882.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_100882.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 693 28°C,,,,131684,23480,1,1028.0,2015-11-03 09:57:09,2018-05-31 05:45:31
1839,DSM_100814.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_100814.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 894 28°C,,,,132599,24388,1,1029.0,2015-11-03 09:58:11,2018-05-31 05:45:31
1840,DSM_100915.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_100915.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 693 25°C,,,,132604,24393,1,1054.0,2015-11-03 10:37:53,2018-05-31 05:45:31
1841,DSM_42174.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_42174.jpg,,jpeg,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,132476,24265,1,1668.0,2016-04-21 13:10:28,2018-05-31 05:45:31
1842,DSM_29165.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_29165.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132436,24225,1,1168.0,2015-12-18 12:11:02,2018-05-31 05:45:31
1843,DSM_101095.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_101095.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 84 28°C,,,,131988,23780,1,1252.0,2016-01-14 15:10:46,2018-05-31 05:45:31
1844,DSM_100815.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_100815.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Medium 65 28°C,,,,132523,24312,1,1256.0,2016-01-14 15:13:05,2018-05-31 05:45:31
1845,DSM_28222.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28222.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132570,24359,1,1293.0,2016-01-14 15:34:53,2018-05-31 05:45:31
1846,DSM_28278.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28278.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132060,23851,1,1297.0,2016-01-14 15:35:42,2018-05-31 05:45:31
1847,DSM_28438.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28438.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132055,23846,1,1310.0,2016-01-14 15:38:38,2018-05-31 05:45:31
1848,DSM_28473.jpg,N:/database/ACC/microbiology/Images/,,https://www.dsmz.de/microorganisms/photos/DSM_28473.jpg,,jpeg,© Leibniz-Institut DSMZ,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,,,,,132485,24274,1,1313.0,2016-01-14 15:39:15,2018-05-31 05:45:31
