ID_culture_collection,Acronym_col,Acronym_col_num,URL_general,URL_str_num,Culture_Collection,last_change,matches_count
1288,Fuller,Fuller,,,?,2021-10-07 06:10:06,0
1289,MYL,MYL,,,?,2021-10-07 06:11:37,0
1290,SLT,SLT,,,?,2021-10-07 06:12:38,0
1291,BARN,BARN,,,?,2021-10-07 06:08:45,0
1292,Loginova,Loginova,,,?,2021-10-07 06:11:14,0
1293,LNK,LNK,,,?,2021-10-07 06:11:13,0
1294,Turin,Turin,,,?,2021-10-07 06:13:03,0
1295,Raj,Raj,,,?,2021-10-07 06:12:16,0
1296,GKNTAU,GKNTAU,,,?,2021-10-07 06:10:11,0
1297,MBL,MBL,,,?,2021-10-07 06:11:21,0
1298,Chinese,Chinese,,,?,2021-10-07 06:09:19,0
1299,Wyllie,Wyllie,,,?,2021-10-07 06:13:23,0
1300,IpA,IpA,,,?,2021-10-07 06:10:44,0
1301,KMB,KMB,,,?,2021-10-07 06:10:59,1
1302,PTYR,PTYR,,,?,2021-10-07 06:12:13,0
1303,HJM,HJM,,,?,2021-10-07 06:10:24,1
1304,BLPYG,BLPYG,,,?,2021-10-07 06:08:53,0
1305,ASBV,ASBV,,,?,2021-10-07 06:08:39,0
1306,IDZ,IDZ,,,?,2021-10-07 06:10:35,0
1307,IMB,IMB,,,?,2021-10-07 06:10:39,0
1308,Roguinsky,Roguinsky,,,?,2021-10-07 06:12:23,0
1309,Dant,Dant,,,?,2021-10-07 06:09:36,0
1310,GPIC,GPIC,,,?,2021-10-07 06:10:13,0
1311,PIPN,PIPN,,,?,2021-10-07 06:12:07,0
1312,YMTK,YMTK,,,?,2021-10-07 06:13:27,0
1313,DMA,DMA,,,?,2021-10-07 06:09:43,0
1314,OCh,OCh,,,?,2021-10-07 06:11:56,7
1315,CAI,CAI,,,?,2021-10-07 06:09:01,0
1316,SPSN,SPSN,,,?,2021-10-07 06:12:42,0
1317,PCE,PCE,,,?,2021-10-07 06:12:03,1
1318,BAL,BAL,,,?,2021-10-07 06:08:44,0
1319,Indian,Indian,,,?,2021-10-07 06:10:42,0
1320,NYU,NYU,,,?,2021-10-07 06:11:54,0
1321,FlGlyR,FlGlyR,,,?,2021-10-07 06:10:02,0
1322,TFB,TFB,,,?,2021-10-07 06:12:53,0
1323,HDW,HDW,,,?,2021-10-07 06:10:21,0
1324,Adams,Adams,,,?,2021-10-07 06:08:28,0
1325,GZJT,GZJT,,,?,2021-10-07 06:10:18,0
1326,Liujia,Liujia,,,?,2021-10-07 06:11:11,0
1327,MLS,MLS,,,?,2021-10-07 06:11:28,1
1328,Eri,Eri,,,?,2021-10-07 06:09:55,0
1329,Elm,Elm,,,?,2021-10-07 06:09:53,0
1330,TPO,TPO,,,?,2021-10-07 06:13:00,1
1331,Back,Back,,,?,2021-10-07 06:08:43,0
1332,Jbg,Jbg,,,?,2021-10-07 06:10:51,0
1333,ISO,ISO,,,?,2021-10-07 06:10:46,3
1334,LAM,LAM,,,?,2021-10-07 06:11:06,6
1335,Gilardi,Gilardi,,,?,2021-10-07 06:10:10,0
1336,DSL,DSL,,,?,2021-10-07 06:09:49,0
1337,Seoho,Seoho,,,?,2021-10-07 06:12:32,0
1338,HSW,HSW,,,?,2021-10-07 06:10:28,0
1339,BLx,BLx,,,?,2021-10-07 06:08:54,0
1340,Philadelphia,Philadelphia,,,?,2021-10-07 06:12:06,0
1341,ZYLT,ZYLT,,,?,2021-10-07 06:13:31,0
1342,ISSFR,ISSFR,,,?,2021-10-07 06:10:47,0
1343,Lei,Lei,,,?,2021-10-07 06:11:09,1
1344,Miyayama,Miyayama,,,?,2021-10-07 06:11:27,0
1345,HSC,HSC,,,?,2021-10-07 06:10:27,1
1346,BOR,BOR,,,?,2021-10-07 06:08:55,0
1347,CRIB,CRIB,,,?,2021-10-07 06:09:30,0
1348,MobH,MobH,,,?,2021-10-07 06:11:29,0
1349,STH,STH,,,?,2021-10-07 06:12:45,0
1350,DQHS,DQHS,,,?,2021-10-07 06:09:47,2
1351,Ric,Ric,,,?,2021-10-07 06:12:20,0
1352,Echt,Echt,,,?,2021-10-07 06:09:52,0
1353,SGD,SGD,,,?,2021-10-07 06:12:33,0
1354,ZFHKF,ZFHKF,,,?,2021-10-07 06:13:30,0
1355,IrR,IrR,,,?,2021-10-07 06:10:46,0
1356,SIP,SIP,,,?,2021-10-07 06:12:36,1
1357,SAFN,SAFN,,,?,2021-10-07 06:12:26,0
1358,IGB,IGB,,,?,2021-10-07 06:10:37,0
1359,HGMK,HGMK,,,?,2021-10-07 06:10:23,1
1360,NWER,NWER,,,?,2021-10-07 06:11:54,0
1361,BJGMM,BJGMM,,,?,2021-10-07 06:08:52,0
1362,RSSK,RSSK,,,?,2021-10-07 06:12:24,0
1363,NAG,NAG,,,?,2021-10-07 06:11:38,0
1364,HASU,HASU,,,?,2021-10-07 06:10:20,0
1365,VIII,VIII,,,?,2021-10-07 06:13:14,1
1366,StrawYR,StrawYR,,,?,2021-10-07 06:12:46,0
1367,Shu,Shu,,,?,2021-10-07 06:12:35,0
1368,GZGR,GZGR,,,?,2021-10-07 06:10:18,0
1369,RLD,RLD,,,?,2021-10-07 06:12:22,0
1370,Nelspruit,Nelspruit,,,?,2021-10-07 06:11:44,0
1371,DSSe,DSSe,,,?,2021-10-07 06:09:50,0
1372,CCH,CCH,,,?,2021-10-07 06:09:08,0
1373,University,University,,,?,2021-10-07 06:13:09,0
1374,TDV,TDV,,,?,2021-10-07 06:12:52,0
1375,RKPsHep,RKPsHep,,,?,2021-10-07 06:12:21,0
1376,Brt,Brt,,,?,2021-10-07 06:08:57,0
1377,CaD,CaD,,,?,2021-10-07 06:09:01,1
1378,SCBM,SCBM,,,?,2021-10-07 06:12:29,0
1379,ALJD,ALJD,,,?,2021-10-07 06:08:34,0
1380,Rao,Rao,,,?,2021-10-07 06:12:16,0
1381,Barker,Barker,,,?,2021-10-07 06:08:45,0
1382,Tick,Tick,,,?,2021-10-07 06:12:56,0
1383,BNL,BNL,,,?,2021-10-07 06:08:55,0
1384,CNH,CNH,,,?,2021-10-07 06:09:27,1
1385,PVFi,PVFi,,,?,2021-10-07 06:12:13,1
1386,XII,XII,,,?,2021-10-07 06:13:24,0
1387,Hammer,Hammer,,,?,2021-10-07 06:10:19,0
1388,DPVI,DPVI,,,?,2021-10-07 06:09:47,0
1389,SCH,SCH,,,?,2021-10-07 06:12:30,0
1390,Skirrow,Skirrow,,,?,2021-10-07 06:12:37,0
1391,TLO,TLO,,,?,2021-10-07 06:12:57,0
1392,Gottingen,Gottingen,,,?,2021-10-07 06:10:13,0
1393,phR,phR,,,?,2021-10-07 06:12:06,0
1394,JSSK,JSSK,,,?,2021-10-07 06:10:55,0
1395,BSY,BSY,,,?,2021-10-07 06:08:58,0
1396,HITLi,HITLi,,,?,2021-10-07 06:10:24,1
1397,Starkey,Starkey,,,?,2021-10-07 06:12:45,0
1398,CAVIO,CAVIO,,,?,2021-10-07 06:09:03,0
1399,NIOT,NIOT,,,?,2021-10-07 06:11:47,0
1400,MIB,MIB,,,?,2021-10-07 06:11:26,0
1401,Aspo,Aspo,,,?,2021-10-07 06:08:40,0
1402,Takada,Takada,,,?,2021-10-07 06:12:49,0
1403,LSN,LSN,,,?,2021-10-07 06:11:15,0
1404,Lidstrom,Lidstrom,,,?,2021-10-07 06:11:10,0
1405,BMGH,BMGH,,,?,2021-10-07 06:08:54,0
1406,Orla,Orla,,,?,2021-10-07 06:11:59,0
1407,NKM,NKM,,,?,2021-10-07 06:11:48,1
1408,HFD,HFD,,,?,2021-10-07 06:10:22,0
1409,SMA,SMA,,,?,2021-10-07 06:12:38,0
1410,XAAS,XAAS,,,?,2021-10-07 06:13:24,0
1411,Crm,Crm,,,?,2021-10-07 06:09:31,0
1412,PpYC,PpYC,,,?,2021-10-07 06:12:10,0
1413,Weis,Weis,,,?,2021-10-07 06:13:19,0
1414,GRUA,GRUA,,,?,2021-10-07 06:10:15,0
1415,Shimane,Shimane,,,?,2021-10-07 06:12:34,0
1416,Olac,Olac,,,?,2021-10-07 06:11:58,1
1417,Lambe,Lambe,,,?,2021-10-07 06:11:06,0
1418,Dsij,Dsij,,,?,2021-10-07 06:09:49,0
1419,MLB,MLB,,,?,2021-10-07 06:11:27,1
1420,PYAN,PYAN,,,?,2021-10-07 06:12:14,0
1421,PMA,PMA,,,?,2021-10-07 06:12:08,0
1422,ATB,ATB,,,?,2021-10-07 06:08:41,0
1423,PIII,PIII,,,?,2021-10-07 06:12:06,0
1424,Timone,Timone,,,?,2021-10-07 06:12:56,0
1425,ITI,ITI,,,?,2021-10-07 06:10:49,0
1426,Iowa,Iowa,,,?,2021-10-07 06:10:44,0
1427,BTA,BTA,,,?,2021-10-07 06:08:58,0
1428,Urakami,Urakami,,,?,2021-10-07 06:13:11,0
1429,UGent,UGent,,,?,2021-10-07 06:13:07,0
1430,ISLP,ISLP,,,?,2021-10-07 06:10:46,0
1431,PBi,PBi,,,?,2021-10-07 06:12:03,0
1432,WHSC,WHSC,,,?,2021-10-07 06:13:20,0
1433,TKZ,TKZ,,,?,2021-10-07 06:12:57,0
1434,KUC,KUC,,,?,2021-10-07 06:11:04,0
1435,SLAS,SLAS,,,?,2021-10-07 06:12:37,0
1436,Dorey,Dorey,,,?,2021-10-07 06:09:46,1
1437,SMN,SMN,,,?,2021-10-07 06:12:39,0
1438,GGW,GGW,,,?,2021-10-07 06:10:09,0
1439,Scolops,Scolops,,,?,2021-10-07 06:12:30,0
1440,BMA,BMA,,,?,2021-10-07 06:08:54,0
1441,Arkansas,Arkansas,,,?,2021-10-07 06:08:39,0
1442,ChTY,ChTY,,,?,2021-10-07 06:09:20,0
1443,ANG,ANG,,,?,2021-10-07 06:08:37,0
1444,KFC,KFC,,,?,2021-10-07 06:10:58,1
1445,Schleinsee,Schleinsee,,,?,2021-10-07 06:12:30,0
1446,RYG,RYG,,,?,2021-10-07 06:12:26,0
1447,PTA,PTA,,,?,2021-10-07 06:12:12,0
1448,ZLC,ZLC,,,?,2021-10-07 06:13:30,0
1449,NOCB,NOCB,,,?,2021-10-07 06:11:49,18
1450,BRB,BRB,,,?,2021-10-07 06:08:57,0
1451,Seymour,Seymour,,,?,2021-10-07 06:12:33,0
1452,Blankvann,Blankvann,,,?,2021-10-07 06:08:53,0
1453,XlNach,XlNach,,,?,2021-10-07 06:13:25,0
1454,ABP,ABP,,,?,2021-10-07 06:08:25,0
1455,Smith,Smith,,,?,2021-10-07 06:12:39,3
1456,MKG,MKG,,,?,2021-10-07 06:11:27,0
1457,Alchichica,Alchichica,,,?,2021-10-07 06:08:32,0
1458,JZL,JZL,,,?,2021-10-07 06:10:55,0
1459,JCN,JCN,,,?,2021-10-07 06:10:52,0
1460,Heidy,Heidy,,,?,2021-10-07 06:10:22,0
1461,EPR,EPR,,,?,2021-10-07 06:09:55,2
1462,NGA,NGA,,,?,2021-10-07 06:11:45,0
1463,Hardenberg,Hardenberg,,,?,2021-10-07 06:10:20,0
1464,TEGT,TEGT,,,?,2021-10-07 06:12:52,0
1465,DMJ,DMJ,,,?,2021-10-07 06:09:44,0
1466,GSO,GSO,,,?,2021-10-07 06:10:15,0
1467,PLR,PLR,,,?,2021-10-07 06:12:07,0
1468,Celledoni,Celledoni,,,?,2021-10-07 06:09:15,0
1469,Nad,Nad,,,?,2021-10-07 06:11:37,0
1470,Limfjorden,Limfjorden,,,?,2021-10-07 06:11:10,0
1471,Lupac,Lupac,,,?,2021-10-07 06:11:17,7
1472,ZLB,ZLB,,,?,2021-10-07 06:13:30,0
1473,BWI,BWI,,,?,2021-10-07 06:09:00,0
1474,SKLS,SKLS,,,?,2021-10-07 06:12:37,0
1475,Gavini,Gavini,,,?,2021-10-07 06:10:07,0
1476,Yordy,Yordy,,,?,2021-10-07 06:13:28,0
1477,Columbia,Columbia,,,?,2021-10-07 06:09:28,0
1478,MTl,MTl,,,?,2021-10-07 06:11:34,0
1479,Webster,Webster,,,?,2021-10-07 06:13:19,0
1480,PLHS,PLHS,,,?,2021-10-07 06:12:07,0
1481,Finegold,Finegold,,,?,2021-10-07 06:10:00,0
1482,ATM,ATM,,,?,2021-10-07 06:08:41,0
1483,Bouvet,Bouvet,,,?,2021-10-07 06:08:56,1
1484,FPi,FPi,,,?,2021-10-07 06:10:03,0
1485,DhA,DhA,,,?,2021-10-07 06:09:41,0
1486,Dent,Dent,,,?,2021-10-07 06:09:40,0
1487,DBTF,DBTF,,,?,2021-10-07 06:09:38,0
1488,THP,THP,,,?,2021-10-07 06:12:55,0
1489,Zumi,Zumi,,,?,2021-10-07 06:13:31,2
1490,JFMB,JFMB,,,?,2021-10-07 06:10:53,0
1491,Ott,Ott,,,?,2021-10-07 06:12:00,0
1492,YBY,YBY,,,?,2021-10-07 06:13:26,0
1493,WCA,WCA,,,?,2021-10-07 06:13:18,0
1494,TGA,TGA,,,?,2021-10-07 06:12:54,0
1495,Croatica,Croatica,,,?,2021-10-07 06:09:31,0
1496,SCYLP,SCYLP,,,?,2021-10-07 06:12:31,0
1497,Attwood,Attwood,,,?,2021-10-07 06:08:42,0
1498,LTA,LTA,,,?,2021-10-07 06:11:16,0
1499,KMRActs,KMRActs,,,?,2021-10-07 06:11:00,0
1500,MBR,MBR,,,?,2021-10-07 06:11:21,0
1501,Royal,Royal,,,?,2021-10-07 06:12:23,0
1502,OrlandL,OrlandL,,,?,2021-10-07 06:11:59,0
1503,CNI,CNI,,,?,2021-10-07 06:09:27,1
1504,Ctenocephalides,Ctenocephalides,,,?,2021-10-07 06:09:33,0
1505,Morax,Morax,,,?,2021-10-07 06:11:30,1
1506,ILA,ILA,,,?,2021-10-07 06:10:38,0
1507,TXW,TXW,,,?,2021-10-07 06:13:03,0
1508,Jip,Jip,,,?,2021-10-07 06:10:53,5
1509,Hayes,Hayes,,,?,2021-10-07 06:10:20,0
1510,Illinois,Illinois,,,?,2021-10-07 06:10:39,0
1511,SBS,SBS,,,?,2021-10-07 06:12:29,0
1512,IPBSL,IPBSL,,,?,2021-10-07 06:10:44,0
1513,JIR,JIR,,,?,2021-10-07 06:10:53,0
1514,JPY,JPY,,,?,2021-10-07 06:10:54,1
1515,TACP,TACP,,,?,2021-10-07 06:12:48,0
1516,DRJ,DRJ,,,?,2021-10-07 06:09:48,0
1517,DMHB,DMHB,,,?,2021-10-07 06:09:43,0
1518,TMN,TMN,,,?,2021-10-07 06:12:58,0
1519,Fiocruz,Fiocruz,,,?,2021-10-07 06:10:00,0
1520,Sty,Sty,,,?,2021-10-07 06:12:46,0
1521,TSB,TSB,,,?,2021-10-07 06:13:01,0
1522,MOL,MOL,,,?,2021-10-07 06:11:29,2
1523,Medalle,Medalle,,,?,2021-10-07 06:11:24,0
1524,Dol,Dol,,,?,2021-10-07 06:09:46,0
1525,MCB,MCB,,,?,2021-10-07 06:11:21,0
1526,MCF,MCF,,,?,2021-10-07 06:11:22,4
1527,UMCG,UMCG,,,?,2021-10-07 06:13:08,0
1528,TGS,TGS,,,?,2021-10-07 06:12:54,0
1529,MaBy,MaBy,,,?,2021-10-07 06:11:18,0
1530,DAl,DAl,,,?,2021-10-07 06:09:36,0
1531,SDG,SDG,,,?,2021-10-07 06:12:32,0
1532,ICGEB,ICGEB,,,?,2021-10-07 06:10:34,0
1533,Poona,Poona,,,?,2021-10-07 06:12:09,0
1534,Crystal,Crystal,,,?,2021-10-07 06:09:32,0
1535,Melbourne,Melbourne,,,?,2021-10-07 06:11:24,0
1536,Donetta,Donetta,,,?,2021-10-07 06:09:46,0
1537,SCU,SCU,,,?,2021-10-07 06:12:31,1
1538,CHB,CHB,,,?,2021-10-07 06:09:19,0
1539,Stove,Stove,,,?,2021-10-07 06:12:46,0
1540,PUPA,PUPA,,,?,2021-10-07 06:12:13,0
1541,AeG,AeG,,,?,2021-10-07 06:08:28,0
1542,OAY,OAY,,,?,2021-10-07 06:11:56,0
1543,TMS,TMS,,,?,2021-10-07 06:12:58,1
1544,Pfennig,Pfennig,,,?,2021-10-07 06:12:05,29
1545,CnWB,CnWB,,,?,2021-10-07 06:09:28,0
1546,Lup,Lup,,,?,2021-10-07 06:11:17,3
1547,NMBHI,NMBHI,,,?,2021-10-07 06:11:48,0
1548,HYS,HYS,,,?,2021-10-07 06:10:30,0
1549,Greoux,Greoux,,,?,2021-10-07 06:10:14,0
1550,TULL,TULL,,,?,2021-10-07 06:13:02,0
1551,LDC,LDC,,,?,2021-10-07 06:11:08,0
1552,Ostrau,Ostrau,,,?,2021-10-07 06:12:00,0
1553,XVI,XVI,,,?,2021-10-07 06:13:25,0
1554,PsJN,PsJN,,,?,2021-10-07 06:12:12,0
1555,Soltys,Soltys,,,?,2021-10-07 06:12:41,1
1556,Hildenborough,Hildenborough,,,?,2021-10-07 06:10:23,0
1557,Bryant,Bryant,,,?,2021-10-07 06:08:58,0
1558,MoPn,MoPn,,,?,2021-10-07 06:11:30,0
1559,MLF,MLF,,,?,2021-10-07 06:11:27,1
1560,MDM,MDM,,,?,2021-10-07 06:11:23,0
1561,PTJT,PTJT,,,?,2021-10-07 06:12:12,0
1562,ALC,ALC,,,?,2021-10-07 06:08:32,1
1563,TABS,TABS,,,?,2021-10-07 06:12:48,0
1564,Ani,Ani,,,?,2021-10-07 06:08:37,1
1565,HKS,HKS,,,?,2021-10-07 06:10:25,0
1566,UCMF,UCMF,,,?,2021-10-07 06:13:05,0
1567,PAOHA,PAOHA,,,?,2021-10-07 06:12:01,0
1568,Lansing,Lansing,,,?,2021-10-07 06:11:06,1
1569,PLGR,PLGR,,,?,2021-10-07 06:12:07,0
1570,SIR,SIR,,,?,2021-10-07 06:12:36,0
1571,Soce,Soce,,,?,2021-10-07 06:12:40,6
1572,GTH,GTH,,,?,2021-10-07 06:10:16,0
1573,SST,SST,,,?,2021-10-07 06:12:44,0
1574,HEP,HEP,,,?,2021-10-07 06:10:22,0
1575,Dreisam,Dreisam,,,?,2021-10-07 06:09:48,0
1576,YOx,YOx,,,?,2021-10-07 06:13:28,0
1577,Candidatus,Candidatus,,,?,2021-10-07 06:09:02,0
1578,Welgevonden,Welgevonden,,,?,2021-10-07 06:13:19,0
1579,Grainger,Grainger,,,?,2021-10-07 06:10:14,0
1580,Khorat,Khorat,,,?,2021-10-07 06:10:58,0
1581,LYDM,LYDM,,,?,2021-10-07 06:11:18,0
1582,SCK,SCK,,,?,2021-10-07 06:12:30,0
1583,KHIA,KHIA,,,?,2021-10-07 06:10:58,0
1584,Lea,Lea,,,?,2021-10-07 06:11:08,0
1585,PYX,PYX,,,?,2021-10-07 06:12:14,0
1586,Skalkaho,Skalkaho,,,?,2021-10-07 06:12:37,0
1587,Paramecium,Paramecium,,,?,2021-10-07 06:12:02,0
1588,Agardh,Agardh,,,?,2021-10-07 06:08:29,0
1589,SMR,SMR,,,?,2021-10-07 06:12:40,0
1590,Dangast,Dangast,,,?,2021-10-07 06:09:36,0
1591,Sco,Sco,,,?,2021-10-07 06:12:30,0
1592,Prevot,Prevot,,,?,2021-10-07 06:12:10,0
1593,PWB,PWB,,,?,2021-10-07 06:12:14,0
1594,YJS,YJS,,,?,2021-10-07 06:13:27,0
1595,CdVSA,CdVSA,,,?,2021-10-07 06:09:14,0
1596,Wbg,Wbg,,,?,2021-10-07 06:13:18,0
1597,QYMF,QYMF,,,?,2021-10-07 06:12:15,0
1598,BII,BII,,,?,2021-10-07 06:08:51,0
1599,Lindhorst,Lindhorst,,,?,2021-10-07 06:11:11,0
1600,BAS,BAS,,,?,2021-10-07 06:08:45,3
1601,LEH,LEH,,,?,2021-10-07 06:11:09,0
1602,SMCA,SMCA,,,?,2021-10-07 06:12:39,0
1603,TeSt,TeSt,,,?,2021-10-07 06:12:53,0
1604,KGR,KGR,,,?,2021-10-07 06:10:58,0
1605,Khabarovsk,Khabarovsk,,,?,2021-10-07 06:10:58,0
1606,SHCK,SHCK,,,?,2021-10-07 06:12:34,0
1607,ZFJR,ZFJR,,,?,2021-10-07 06:13:30,0
1608,Ver,Ver,,,?,2021-10-07 06:13:14,1
1609,DLBT,DLBT,,,?,2021-10-07 06:09:42,0
1610,Robertson,Robertson,,,?,2021-10-07 06:12:23,0
1611,Aac,Aac,,,?,2021-10-07 06:08:24,0
1612,Jannasch,Jannasch,,,?,2021-10-07 06:10:50,0
1613,Tsukamura,Tsukamura,,,?,2021-10-07 06:13:01,28
1614,Eup,Eup,,,?,2021-10-07 06:09:56,0
1615,MVF,MVF,,,?,2021-10-07 06:11:36,1
1616,Goettingen,Goettingen,,,?,2021-10-07 06:10:13,0
1617,MMP,MMP,,,?,2021-10-07 06:11:29,1
1618,HYOS,HYOS,,,?,2021-10-07 06:10:30,0
1619,Veldrat,Veldrat,,,?,2021-10-07 06:13:14,0
1620,GFA,GFA,,,?,2021-10-07 06:10:09,1
1621,HRhD,HRhD,,,?,2021-10-07 06:10:27,1
1622,Langvik,Langvik,,,?,2021-10-07 06:11:06,0
1623,Kleinkalden,Kleinkalden,,,?,2021-10-07 06:10:59,0
1624,Ackerman,Ackerman,,,?,2021-10-07 06:08:27,0
1625,Gest,Gest,,,?,2021-10-07 06:10:09,0
1626,TBS,TBS,,,?,2021-10-07 06:12:51,0
1627,ISDg,ISDg,,,?,2021-10-07 06:10:46,0
1628,NOT,NOT,,,?,2021-10-07 06:11:50,0
1629,CAT,CAT,,,?,2021-10-07 06:09:03,1
1630,BRNM,BRNM,,,?,2021-10-07 06:08:57,0
1631,MSW,MSW,,,?,2021-10-07 06:11:34,0
1632,DDT,DDT,,,?,2021-10-07 06:09:40,0
1633,Asuke,Asuke,,,?,2021-10-07 06:08:40,0
1634,DSI,DSI,,,?,2021-10-07 06:09:49,0
1635,NGS,NGS,,,?,2021-10-07 06:11:45,0
1636,GOMI,GOMI,,,?,2021-10-07 06:10:13,0
1637,MAOS,MAOS,,,?,2021-10-07 06:11:19,0
1638,Sueoka,Sueoka,,,?,2021-10-07 06:12:46,0
1639,Ola,Ola,,,?,2021-10-07 06:11:58,1
1640,UDF,UDF,,,?,2021-10-07 06:13:06,0
1641,Lake,Lake,,,?,2021-10-07 06:11:05,0
1642,NII,NII,,,?,2021-10-07 06:11:46,0
1643,JCL,JCL,,,?,2021-10-07 06:10:52,1
1644,KBL,KBL,,,?,2021-10-07 06:10:56,3
1645,ARL,ARL,,,?,2021-10-07 06:08:39,0
1646,NAW,NAW,,,?,2021-10-07 06:11:39,0
1647,TLS,TLS,,,?,2021-10-07 06:12:57,0
1648,TMO,TMO,,,?,2021-10-07 06:12:58,0
1649,Kol,Kol,,,?,2021-10-07 06:11:01,2
1650,JEMLUCVIII,JEMLUCVIII,,,?,2021-10-07 06:10:52,0
1651,NMRCii,NMRCii,,,?,2021-10-07 06:11:49,0
1652,TGO,TGO,,,?,2021-10-07 06:12:54,0
1653,Virginia,Virginia,,,?,2021-10-07 06:13:15,0
1654,AVA,AVA,,,?,2021-10-07 06:08:42,0
1655,PAL,PAL,,,?,2021-10-07 06:12:01,1
1656,ADRI,ADRI,,,?,2021-10-07 06:08:28,0
1657,Ovine,Ovine,,,?,2021-10-07 06:12:00,0
1658,AHS,AHS,,,?,2021-10-07 06:08:31,0
1659,RGWyllie,RGWyllie,,,?,2021-10-07 06:12:19,0
1660,JBKA,JBKA,,,?,2021-10-07 06:10:51,0
1661,CLG,CLG,,,?,2021-10-07 06:09:23,0
1662,LTC,LTC,,,?,2021-10-07 06:11:16,0
1663,KOME,KOME,,,?,2021-10-07 06:11:01,0
1664,BEIR,BEIR,,,?,2021-10-07 06:08:48,0
1665,FRC,FRC,,,?,2021-10-07 06:10:04,1
1666,WWJ,WWJ,,,?,2021-10-07 06:13:23,0
1667,Falk,Falk,,,?,2021-10-07 06:09:57,0
1668,Bem,Bem,,,?,2021-10-07 06:08:49,1
1669,Loesche,Loesche,,,?,2021-10-07 06:11:13,0
1670,OBBP,OBBP,,,?,2021-10-07 06:11:56,0
1671,Xanthomonas,Xanthomonas,,,?,2021-10-07 06:13:24,0
1672,KYUHI,KYUHI,,,?,2021-10-07 06:11:05,0
1673,ORW,ORW,,,?,2021-10-07 06:12:00,0
1674,Grbi,Grbi,,,?,2021-10-07 06:10:14,0
1675,MHT,MHT,,,?,2021-10-07 06:11:25,0
1676,Esp,Esp,,,?,2021-10-07 06:09:56,0
1677,HPTF,HPTF,,,?,2021-10-07 06:10:27,0
1678,NTU,NTU,,,?,2021-10-07 06:11:53,0
1679,Orc,Orc,,,?,2021-10-07 06:11:59,0
1680,Gorlenko,Gorlenko,,,?,2021-10-07 06:10:13,0
1681,SHI,SHI,,,?,2021-10-07 06:12:34,0
1682,ALDC,ALDC,,,?,2021-10-07 06:08:33,0
1683,WRN,WRN,,,?,2021-10-07 06:13:22,0
1684,NITE,NITE,,,?,2021-10-07 06:11:47,1
1685,RAOx,RAOx,,,?,2021-10-07 06:12:16,0
1686,AAB,AAB,,,?,2021-10-07 06:08:24,0
1687,KNic,KNic,,,?,2021-10-07 06:11:01,0
1688,Hommez,Hommez,,,?,2021-10-07 06:10:26,0
1689,Francis,Francis,,,?,2021-10-07 06:10:03,0
1690,Mannheim,Mannheim,,,?,2021-10-07 06:11:19,0
1691,Stillwater,Stillwater,,,?,2021-10-07 06:12:45,0
1692,ARSA,ARSA,,,?,2021-10-07 06:08:39,0
1693,CGII,CGII,,,?,2021-10-07 06:09:18,0
1694,Burgdorfer,Burgdorfer,,,?,2021-10-07 06:09:00,0
1695,Frederiksen,Frederiksen,,,?,2021-10-07 06:10:04,1
1696,DKC,DKC,,,?,2021-10-07 06:09:42,0
1697,Michigan,Michigan,,,?,2021-10-07 06:11:26,0
1698,Chainat,Chainat,,,?,2021-10-07 06:09:18,0
1699,Cmf,Cmf,,,?,2021-10-07 06:09:24,0
1700,NRRLB,NRRLB,,,?,2021-10-07 06:11:51,0
1701,California,California,,,?,2021-10-07 06:09:02,0
1702,LIP,LIP,,,?,2021-10-07 06:11:11,1
1703,Hattori,Hattori,,,?,2021-10-07 06:10:20,0
1704,Allerberger,Allerberger,,,?,2021-10-07 06:08:34,0
1705,ALE,ALE,,,?,2021-10-07 06:08:33,1
1706,TUMSJ,TUMSJ,,,?,2021-10-07 06:13:02,0
1707,NKNTAU,NKNTAU,,,?,2021-10-07 06:11:48,0
1708,Wadsworth,Wadsworth,,,?,2021-10-07 06:13:17,0
1709,NVTT,NVTT,,,?,2021-10-07 06:11:54,0
1710,SHET,SHET,,,?,2021-10-07 06:12:34,0
1711,Grunenplan,Grunenplan,,,?,2021-10-07 06:10:15,0
1712,MLTeJB,MLTeJB,,,?,2021-10-07 06:11:28,0
1713,PNG,PNG,,,?,2021-10-07 06:12:08,0
1714,FSX,FSX,,,?,2021-10-07 06:10:05,0
1715,SWP,SWP,,,?,2021-10-07 06:12:47,0
1716,NFH,NFH,,,?,2021-10-07 06:11:45,0
1717,PVAS,PVAS,,,?,2021-10-07 06:12:13,0
1718,JCB,JCB,,,?,2021-10-07 06:10:51,0
1719,NKMU,NKMU,,,?,2021-10-07 06:11:48,0
1720,LYH,LYH,,,?,2021-10-07 06:11:18,1
1721,SCRC,SCRC,,,?,2021-10-07 06:12:30,0
1722,CAL,CAL,,,?,2021-10-07 06:09:02,0
1723,BCH,BCH,,,?,2021-10-07 06:08:47,4
1724,Miq,Miq,,,?,2021-10-07 06:11:27,0
1725,CSC,CSC,,,?,2021-10-07 06:09:32,2
1726,UKTL,UKTL,,,?,2021-10-07 06:13:08,0
1727,XJNYT,XJNYT,,,?,2021-10-07 06:13:25,0
1728,AArc,AArc,,,?,2021-10-07 06:08:24,0
1729,LNM,LNM,,,?,2021-10-07 06:11:13,0
1730,Yeonmyeong,Yeonmyeong,,,?,2021-10-07 06:13:26,0
