ID_compound_production,prefix,compound_name,suffix,KindProd_micro,excreted,ID_strains,ID_reference,manual_annotation,FK_tbl_production_micro,timestamp_micro,remarks_micro,last_change
1768,,pradimicin O ,,MET,,16979,11525,1,2725.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1769,,pradimicin N ,,MET,,16979,11525,1,2726.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1770,,pradimicin P ,,MET,,16979,11525,1,2727.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1772,,AAD-216 ,,MET,,13291,11550,1,2729.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1773,,AAD-609 ,,MET,,13291,11550,1,2730.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1774,,glycopeptide antibiotics ,,MET,,13291,11550,1,2731.0,2007-12-21 16:56:25,"(U. S. Pat. 4,694,069)",2018-05-30 11:15:21
1775,,aridicins ,,MET,,13291,11550,1,2732.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1776,,isorenieratenes ,,MET,,15246,10424,1,2733.0,2007-12-21 16:56:25,"(U. S. Pat. 3,598,702)",2018-05-30 11:15:21
1777,,diaza-oxa-bicyclodecane ,,MET,,16156,10458,1,2734.0,2007-12-21 16:56:25,"(U. S. Pat. 3,923,790)",2018-05-30 11:15:21
1778,,alkaline phosphatase ,,ENZ,,5999,2806,1,2735.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1779,,acid phosphatase ,,ENZ,,5999,2806,1,2736.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1780,"2,3","2,3 dihydroxybiphenyl dioxygenase ",,ENZ,,12966,3795,1,2739.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1781,,haemolysin ,,ENZ,,17276,3820,1,2740.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1782,,pullulanase ,,ENZ,,14407,3842,1,2741.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1783,,neopullulanase ,,ENZ,,883,2844,1,2743.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1784,,panose ,,MET,,883,2844,1,2744.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1785,,endoglucanase ,,ENZ,,884,2863,1,2745.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1786,,"dibenzofuran-4,4a-dioxygenase ",,ENZ,,14228,2419,1,2746.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1787,,polyethyleneglycol dehydrogenase ,,ENZ,,14274,3417,1,2748.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1788,,polyethyleneglycols with MW of 200-20.000 ,,MET,,14275,3421,1,2749.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1789,alpha,alpha acetolactate decarboxylase ,,ENZ,,694,3401,1,2751.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1790,,amylase ,,ENZ,,694,3401,1,2752.0,2007-12-21 16:56:24,(thermostable),2018-05-30 11:15:21
1791,,penicillinase ,,ENZ,,694,3401,1,2753.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1792,"2,3","2,3 butanediol ",,MET,,694,3401,1,2754.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1793,,glycerol ,,MET,,694,3401,1,2755.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1794,ß,ß lactamase ,,ENZ,,758,3402,1,2756.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1795,,megalomycin ,,MET,,7937,11370,1,2757.0,2007-12-21 16:56:25,"(U. S. Pat. 3,632, 750)",2018-05-30 11:15:21
1796,,siderophore acinetobactin ,,MET,,8093,9084,1,2758.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1797,,carrageenase ,,ENZ,,12683,2839,1,2759.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1798,D,D ribulokinase ,,ENZ,,4968,357,1,2760.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1799,"1,3","1,3 propanediol ",,MET,,4948,959,1,2761.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1800,4,4 chlorobenzoyl-coenzyme A dehalogenase ,,ENZ,,1921,2751,1,2762.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1801,,urease ,,ENZ,,23908,20510,1,2763.0,2007-12-21 16:56:24,identification tests,2018-05-30 11:15:21
1802,,urease ,,ENZ,,23923,20552,1,2764.0,2007-12-21 16:56:24,identification tests,2018-05-30 11:15:21
1803,,urease ,,ENZ,,23966,20549,1,2766.0,2007-12-21 16:56:24,identification tests,2018-05-30 11:15:21
1804,,arginine dihydrolase ,,ENZ,,23967,20550,1,2767.0,2007-12-21 16:56:24,identification tests,2018-05-30 11:15:21
1805,,arginine dihydrolase ,,ENZ,,23939,20758,1,2768.0,2007-12-21 16:56:24,identification tests,2018-05-30 11:15:21
1806,,hydrolases ,,ENZ,,885,2870,1,2769.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1807,,antibiotic U-22956 ,,MET,,15302,9881,1,2770.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1808,,dehydrogenase ,,ENZ,,13816,3269,1,2771.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1809,,"hydroxyquinol 1,2-dioxygenase ",,ENZ,,2047,2665,1,2772.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1810,,iminodiacetate dehydrogenase ,,ENZ,,11858,3927,1,2773.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1811,,nitrilotriacetate monooxygenase ,,ENZ,,11858,3927,1,2774.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1812,,<I>s</I>-triazine hydrolase ,,ENZ,,17372,3915,1,2775.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1813,,single cell protein ,,MET,,8453,11580,1,2776.0,2007-12-21 16:56:25,"(U. S. Pat. 3,888,736)",2018-05-30 11:15:21
1814,,toluene/benzene-2-monoxygenase ,,ENZ,,1925,3227,1,2778.0,2017-11-24 16:19:59,,2018-05-30 11:15:21
1815,,oxoalkylxanthines ,,MET,,7264,2039,1,2779.0,2007-12-21 16:56:23,"(Can. Pat. 1022867; German Pat. 2,302,772)",2018-05-30 11:15:21
1816,,cycloviracins ,,MET,,13509,11549,1,2782.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1817,,steroids ,,MET,,15450,9857,1,2783.0,2007-12-21 16:56:25,"(U. S. Pat. 2,982,694)",2018-05-30 11:15:21
1819,L,L glutamic acid ,,MET,,16035,9742,1,2785.0,2007-12-21 16:56:25,"(U. S. Pat. 3,220,929)",2018-05-30 11:15:21
1820,,prasinomycin ,,MET,,15481,9743,1,2786.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1821,,cephamycins A and B ,,MET,,16248,9895,1,2787.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1822,,streptolins A and B ,,MET,,16249,9896,1,2788.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1823,,streptothricin ,,MET,,16249,9896,1,2789.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1824,,vitamin B<SUB>1</SUB><SUB>2</SUB> ,,MET,,16249,9896,1,2790.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1825,,ferrioxamine E ,,MET,,15171,9900,1,2791.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1826,1,fosfomycin,,MET,,15181,9906,1,2794.0,2007-12-21 16:56:25,"(U. S. Pat. 3,639,590)",2018-05-30 11:15:21
1827,,antibiotic AM 374 ,,MET,,15764,9907,1,2795.0,2007-12-21 16:56:25,(Jap. Pat. 48-24752; 1973),2018-05-30 11:15:21
1828,,mikamycin ,,MET,,15766,9929,1,2796.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1829,,mikamycin ,,MET,,15765,9928,1,2797.0,2007-12-21 16:56:25,"(U. S. Pat. 3,137,640)",2018-05-30 11:15:21
1830,,cycloheximide ,,MET,,16229,9396,1,2801.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1831,,polyenes ,,MET,,15774,9951,1,2803.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1832,,geosmin ,,MET,,16254,10004,1,2806.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1833,,libanomycin ,,MET,,15374,10121,1,2809.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1834,,libanomycin ,,MET,,15375,10122,1,2810.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1835,,libanomycin ,,MET,,16307,10123,1,2811.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1836,,adriamycin ,,MET,,15462,10124,1,2812.0,2007-12-21 16:56:25,"(U. S. Pat. 3,590,028)",2018-05-30 11:15:21
1837,,oxytetracycline ,,MET,,15538,10125,1,2813.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1838,,oxytetracycline ,,MET,,15539,10126,1,2814.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1839,,oxytetracycline ,,MET,,15540,10127,1,2815.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1840,,oxytetracycline ,,MET,,15541,10128,1,2816.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1841,,oxytetracycline ,,MET,,15547,10153,1,2817.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1842,,oxytetracycline ,,MET,,15548,10154,1,2818.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1843,,oxytetracycline ,,MET,,15549,10155,1,2819.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1844,,antimycin ,,MET,,14983,10156,1,2820.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1845,,thaimycins ,,MET,,15401,10157,1,2821.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1846,c,c chartreusin ,,MET,,15079,10164,1,2830.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1847,,hydroheptin (water soluble) ,,MET,,15079,10164,1,2831.0,2007-12-21 16:56:25,a polyene macrolide,2018-05-30 11:15:21
1848,,chromomycin ,,MET,,15117,10287,1,2834.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1849,,actinomycin ,,MET,,14985,10365,1,2835.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1850,,streptothricin ,,MET,,15365,10396,1,2837.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1851,,lavendulin ,,MET,,15365,10396,1,2838.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1852,,chartreusin ,,MET,,15083,10408,1,2839.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1853,,chartreusin ,,MET,,15084,10409,1,2840.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1854,,ferrioxamin E ,,MET,,10648,10775,1,2842.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1855,,KA-5685 (aminoglycoside antibiotic) ,,MET,,13447,11038,1,2845.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1856,,coelicolorin ,,MET,,16086,10159,1,2846.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1857,3,"3 keto<SUP>1</SUP><SUP>,</SUP><SUP>4</SUP>steroids ",,MET,,10897,153,1,2847.0,2007-12-21 16:56:23,"(U. S. Pat. 3,010,076)",2018-05-30 11:15:21
1858,,toluene ,,MET,,294,3506,1,2848.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1859,,phenol ,,MET,,294,3506,1,2849.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1860,,"pectate-lyases, thermostable ",,ENZ,,16837,3527,1,2850.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1861,,pyrrolnitrin ,,MET,,1938,4037,1,2852.0,2007-12-21 16:56:24,"(U. S. Pat. 3,597,325 and 3,699,121)",2018-05-30 11:15:21
1862,,phenazine ,,MET,,1937,4036,1,2853.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1863,,iodinin ,,MET,,1937,4036,1,2854.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1864,,cephalosporin-C4-carboxymethyl-esterase ,,ENZ,,16334,10477,1,2855.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1865,,cellulase-complex ,,ENZ,,15955,10476,1,2856.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1866,,rubrolone ,,MET,,16335,10478,1,2857.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1867,,mediocidicin ,,MET,,14856,11278,1,2858.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1868,,catalase ,,ENZ,,13231,11600,1,2859.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1869,,lipolytic enzymes ,,ENZ,,13231,11600,1,2860.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1870,,rebeccamycin ,,MET,,13300,11602,1,2861.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1871,,bromorebeccamycin ,,MET,,13300,11602,1,2862.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1872,4',4' deschlororebeccamycin ,,MET,,13300,11602,1,2863.0,2007-12-21 16:56:25,"(U. S. Pat. 4,567,143)",2018-05-30 11:15:21
1873,,avoparcin ,,MET,,13229,11609,1,2864.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1874,,teicoplanin ,,MET,,13229,11609,1,2865.0,2007-12-21 16:56:25,"( U. S. Pat. 5,064,811)",2018-05-30 11:15:21
1875,,antibiotic LL-C19004 ,,MET,,13482,11491,1,2866.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1876,,dopsisamine ,,MET,,13288,11492,1,2867.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1877,,P(3HO) depolymerase ,,ENZ,,15138,10475,1,2868.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1878,"oligo-1,6","oligo-1,6 glucosidase ",,ENZ,,654,2009,1,2869.0,2007-12-21 16:56:23,(thermostable),2018-05-30 11:15:21
1879,,wax esters ,,MET,,8071,4166,1,2871.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1880,,carminomycin ,,MET,,16552,11568,1,2872.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1881,,heliomycin ,,MET,,16331,10472,1,2873.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1882,,mutamycin ,,MET,,16332,10473,1,2874.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1883,,aurenin ,,MET,,16333,10474,1,2875.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1884,,amino acids ,,MET,,10734,9810,1,2880.0,2007-12-21 16:56:25,"(U. S. Pat. 3,219,543)",2018-05-30 11:15:21
1885,,griseoviridin ,,MET,,16250,9903,1,2881.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1886,,viridogrisein ,,MET,,16250,9903,1,2882.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1887,,actinomycin ,,MET,,15724,9757,1,2883.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1888,,antibiotics ,,MET,,15724,9757,1,2886.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1889,,chlororaphin ,,MET,,12791,4222,1,2887.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1890,,oxychlororaphin ,,MET,,12791,4222,1,2888.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1891,,oxytetracycline ,,MET,,15530,10012,1,2890.0,2007-12-21 16:56:25,"(U. S. Pat. 3,408,258)",2018-05-30 11:15:21
1892,,axenomycine ,,MET,,15791,10013,1,2892.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1893,,rotaventin ,,MET,,15257,9209,1,2896.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1894,,streptomycin ,,MET,,16258,10023,1,2897.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1895,,streptomycin ,,MET,,16257,10022,1,2898.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1896,,streptomycin ,,MET,,16259,10024,1,2899.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1897,,glutaminase for flavor-enhancing of foods ,,ENZ,,16243,9853,1,2901.0,2007-12-21 16:56:25,"(U. S. Pat. 3,317,470)",2018-05-30 11:15:21
1898,,streptomycin ,,MET,,16261,10026,1,2902.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1899,,streptomycin ,,MET,,16262,10027,1,2903.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1901,,streptomycin ,,MET,,16267,10038,1,2905.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1902,,streptomycin ,,MET,,16268,10039,1,2906.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1904,,streptomycin ,,MET,,16271,10045,1,2908.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1905,16-alpha-substituted,16-alpha-substituted steroid ,,MET,,15497,10048,1,2909.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1906,,streptomycin ,,MET,,16274,10049,1,2910.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1907,,methymycin ,,MET,,16071,10051,1,2912.0,2007-12-21 16:56:25,"(U. S. Pat. 2,916,483)",2018-05-30 11:15:21
1908,,streptomycin-like antibiotic ,,MET,,15440,10061,1,2914.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1909,,chloramphenicol ,,MET,,15466,10084,1,2921.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1910,,nystatin ,,MET,,15776,9953,1,2926.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1911,,ascosin ,,MET,,14915,9962,1,2927.0,2007-12-21 16:56:25,"(U. S. Pat. 2,723,216",2018-05-30 11:15:21
1912,,filipin ,,MET,,15141,9969,1,2928.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1913,,catenulin ,,MET,,15071,9974,1,2929.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1914,,flavomycin ,,MET,,15202,10296,1,2941.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1915,,neomycin complex ,,MET,,15936,10297,1,2942.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1916,,chloramphenicol ,,MET,,15467,10298,1,2943.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1917,,oxytetracycline ,,MET,,15550,10304,1,2944.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1918,,polyoxins ,,MET,,16300,10305,1,2946.0,2007-12-21 16:56:25,"(U. S. Pat. 3,700,655)",2018-05-30 11:15:21
1919,,hydroxystreptomycin ,,MET,,15939,10347,1,2947.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1920,,hydroxystreptomycin ,,MET,,15940,10348,1,2949.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1921,,rotaventin ,,MET,,15940,10348,1,2950.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1922,,citromycin ,,MET,,15941,10349,1,2956.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1923,,destomycins ,,MET,,16143,10351,1,2961.0,2007-12-21 16:56:25,"(U. S. Pat. 3,926,948)",2018-05-30 11:15:21
1924,,leucomycins ,,MET,,15943,10353,1,2965.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1925,,leucomycins ,,MET,,15944,10354,1,2966.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1926,,kobenomycin ,,MET,,15945,10355,1,2968.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1927,,rhizomycin ,,MET,,15946,10356,1,2969.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1928,,KM-8 ,,MET,,15947,10357,1,2970.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1929,,tuberactinomycin ,,MET,,16155,10358,1,2972.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1930,,T-24146 ,,MET,,16115,10367,1,2973.0,2007-12-21 16:56:25,"(U. S. Pat. 3,819,835)",2018-05-30 11:15:21
1931,,mitocromin ,,MET,,16116,10368,1,2974.0,2007-12-21 16:56:25,"(U. S. Pat. 3,852,425)",2018-05-30 11:15:21
1932,,mitocromin ,,MET,,16117,10369,1,2975.0,2007-12-21 16:56:25,"(U. S. Pat. 3,852,425)",2018-05-30 11:15:21
1933,,sulfomycins ,,MET,,16118,10370,1,2976.0,2007-12-21 16:56:25,"(Jap. Pat, 70-6880)",2018-05-30 11:15:21
1934,,sulfactin ,,MET,,15629,9272,1,2978.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1935,,aureothricin ,,MET,,16173,9226,1,2981.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1936,,dactinomycin ,,MET,,15400,9216,1,2984.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1937,,dactinomycin ,,MET,,15211,9301,1,2985.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1938,,dactinomycin ,,MET,,15416,9303,1,2986.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1939,,streptomycin II ,,MET,,15050,10030,1,2987.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1940,,restriction endonuclease <I>Aac</I>I (<I>Bam</I>HI) ,AacI (BamHI),ENZ,,41,2250,1,2990.0,2017-12-05 14:30:27,,2018-05-30 11:15:21
1941,,restriction endonuclease <i>Abr</i>I (<i>Xho</i>I) ,AbrI (XhoI),ENZ,,13974,903,1,2991.0,2017-12-05 14:28:19,,2018-05-30 11:15:21
1942,,restriction endonuclease <i>Apr</i>I (<i>Nae</i>I) ,AprI (NaeI),ENZ,,13213,11513,1,2994.0,2017-12-05 14:23:23,,2018-05-30 11:15:21
1943,,restriction endonuclease <i>Bbv</i>I ,BbvI,ENZ,,11381,1161,1,2997.0,2017-12-05 13:35:29,,2018-05-30 11:15:21
1944,,restriction endonuclease <i>Dds</i>I (<i>Bam</i>HI) ,DdsI (BamHI),ENZ,,4077,2921,1,2998.0,2017-12-05 11:44:27,,2018-05-30 11:15:21
1945,,restriction endonuclease <i>Mbo</i>I ,"MboI, MboII",ENZ,,8153,2595,1,2999.0,2017-12-05 11:08:44,,2018-05-30 11:15:21
1946,,restriction endonuclease <i>Mos</i>I (<i>Mbo</i>I) ,MosI (MboI),ENZ,,8157,2941,1,3000.0,2017-12-05 10:53:18,,2018-05-30 11:15:21
1947,,restriction endonuclease <i>Nas</i>I (<i>Pst</i>I) ,NasI (PstI),ENZ,,10673,12277,1,3001.0,2017-12-01 13:58:03,,2018-05-30 11:15:21
1948,,restriction endonuclease <i>Nba</i>I (<i>Nae</i>I) ,NbaI (NaeI),ENZ,,10650,11180,1,3002.0,2017-12-01 13:56:58,,2018-05-30 11:15:21
1949,,restriction endonuclease <i>Nbl</i>I (<i>Pvu</i>I) ,NblI (PvuI),ENZ,,10667,10939,1,3003.0,2017-12-01 13:55:37,,2018-05-30 11:15:21
1950,,restriction endonuclease <i>Nmu</i>EI (<i>Dpn</i>I) ,"NmuEI (DpnI), NmuEII (AsuI)",ENZ,,10468,1807,1,3004.0,2017-12-01 13:52:35,,2018-05-30 11:15:21
1951,,restriction endonuclease <i>Noc</i>I (<i>Pst</i>I) ,NocI (PstI),ENZ,,10679,10898,1,3005.0,2017-12-01 13:50:13,,2018-05-30 11:15:21
1952,,restriction endonuclease <i>Rro</i>I (<i>Sal</i>I) ,RroI (SalI),ENZ,,10897,153,1,3006.0,2017-11-30 16:28:17,,2018-05-30 11:15:21
1953,,restriction endonuclease <i>Sfi</i>I ,SfiI,ENZ,,15142,9905,1,3008.0,2017-11-30 16:15:04,,2018-05-30 11:15:21
1954,,restriction endonuclease ,SgoI (XhoI),ENZ,,15254,9252,1,3009.0,2017-11-30 16:13:38,,2018-05-30 11:15:21
1955,,restriction endonuclease <i>Ska</i>II (<i>Pst</i>I) ,"SkaI (NaeI), SkaII (PstI)",ENZ,,15658,9473,1,3010.0,2017-11-30 16:10:18,,2018-05-30 11:15:21
1956,,restriction endonuclease <i>Tgl</i>I (<i>Sca</i>I ,TglI (ScaII),ENZ,,13422,10731,1,3011.0,2017-11-30 15:45:38,,2018-05-30 11:15:21
1957,,restriction endonuclease <i>Tha</i>I ,ThaI,ENZ,,2626,123,1,3012.0,2017-11-30 15:42:49,,2018-05-30 11:15:21
1958,,restriction endonuclease <i>Xba</i>I ,XbaI,ENZ,,17596,1480,1,3013.0,2017-11-30 12:06:00,,2018-05-30 11:15:21
1959,,restriction endonuclease <i>Xho</i>I ,"XhoI, XhoII",ENZ,,17597,1481,1,3014.0,2017-11-30 12:03:24,,2018-05-30 11:15:21
1960,,restriction endonuclease <i>XmaI</i> ,"XmaI (SmaI), XmaII (PstI), XmaIII",ENZ,,17621,1479,1,3015.0,2017-11-30 11:43:52,,2018-05-30 11:15:21
1961,,restriction endonuclease <i>Hag</i>I ,HagI,ENZ,,5921,2281,1,3016.0,2017-12-05 11:14:53,,2018-05-30 11:15:21
1962,,restriction endonuclease <i>Rhp</i>I (<i>Sal</i>I) ,"RhpI (SalI), RhpII",ENZ,,10912,10942,1,3017.0,2017-11-30 16:30:45,,2018-05-30 11:15:21
1963,,restriction endonuclease <i>Slu</i>I (<i>Xho</i>I) ,SluI (XhoI),ENZ,,16396,9608,1,3018.0,2017-11-30 15:56:20,,2018-05-30 11:15:21
1964,,lipase ,,ENZ,,16694,4157,1,3019.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1965,,apotryptophanase ,,ENZ,,4881,4259,1,3020.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1966,,restriction endonuclease <i>Aor</i>I (<i>Bst</i>NI) ,AorI (BstNI),ENZ,,8,1704,1,3021.0,2017-12-05 14:25:01,,2018-05-30 11:15:21
1967,,restriction endonuclease <i>Bsp</i>O4I ,BspO4I,ENZ,,857,1102,1,3022.0,2017-12-05 13:30:45,atcc 1996,2018-05-30 11:15:21
1968,,restriction endonuclease <i>Cja</i>I ,CjaI,ENZ,,7860,11398,1,3023.0,2017-12-05 11:54:19,atcc 1996,2018-05-30 11:15:21
1969,,restriction endonuclease <i>Mca</i>AI ,McaAI,ENZ,,7884,11288,1,3024.0,2017-12-05 11:05:06,atcc 1996,2018-05-30 11:15:21
1970,,restriction endonuclease <i>Mfo</i>AI ,MfoAI,ENZ,,8259,12593,1,3025.0,2017-12-05 11:01:14,atcc 1996,2018-05-30 11:15:21
1971,,restriction endonuclease <i>Mha</i>I ,MhaI,ENZ,,7979,11291,1,3026.0,2017-12-05 10:59:55,atcc 1996,2018-05-30 11:15:21
1972,,restriction endonuclease <i>Mpu</i>I ,MpuI,ENZ,,7970,10706,1,3027.0,2017-12-05 10:52:02,atcc 1996,2018-05-30 11:15:21
1973,,restriction endonuclease <i>Pmy</i>I ,PmyI,ENZ,,5250,1695,1,3028.0,2017-12-01 13:31:31,atcc 1996,2018-05-30 11:15:21
1974,,restriction endonuclease <i>Rrh</i>4372I ,Rrh4372I,ENZ,,10904,10801,1,3029.0,2017-11-30 16:29:28,atcc 1996,2018-05-30 11:15:21
1975,,restriction endonuclease <i>Sco</i>AI ,ScoAI,ENZ,,15112,9471,1,3030.0,2017-11-30 16:20:12,atcc 1996,2018-05-30 11:15:21
1976,,restriction endonuclease <i>Ste</i>I ,SteI,ENZ,,16037,9313,1,3031.0,2017-11-30 15:49:18,atcc 1996,2018-05-30 11:15:21
1977,,restriction endonuclease <i>Mwo</i>I ,MwoI,ENZ,,6894,1264,1,3032.0,2017-12-01 14:00:14,atcc 1996,2018-05-30 11:15:21
1978,,restriction endonuclease <i>Mch</i>I ,MchI,ENZ,,7885,10697,1,3033.0,2017-12-05 11:02:53,atcc 1996,2018-05-30 11:15:21
1979,,<I>Mbo</I>II methylase ,,ENZ,,8153,2595,1,3034.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1980,"ß-1,3",exo-(1-3)-ß-D glucanase ,exo,ENZ,,11511,3869,1,3035.0,2017-12-05 11:27:29,,2018-05-30 11:15:21
